,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
3328,0 days 00:24:32.952000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1472952,,,,68.625,77.375,,,,,,,,,,,,,,,,,,,,
3331,0 days 00:24:34.577000,Move,,2,[209649664],,,1474577,,,,74.51041412353516,52.01041793823242,,,,,,,,,,,,,,,,,,,,
3333,0 days 00:24:34.980000,Gather Point,,2,"[3033, 2875]",,,1474980,,,,74.39583587646484,52.3125,-1,-1,,,,,,,,,,,,,,,,,,
3334,0 days 00:24:35.188000,Queue,Knight,2,"[3033, 2875]",1,38,1475188,Knight,,,,,,,,,,,,,,,,,,,,,,,,
3336,0 days 00:24:35.994000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1475994,,,,70.86458587646484,79.98958587646484,,,,,,,,,,,,,,,,,,,,
3339,0 days 00:24:36.813000,Move,,2,"[220069888, 225902592]",,,1476813,,,,69.57291412353516,78.28125,,,,,,,,,,,,,,,,,,,,
3340,0 days 00:24:37.008000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1477008,,,,67.92708587646484,81.05208587646484,,,,,,,,,,,,,,,,,,,,
3343,0 days 00:24:38.438000,Queue,Villager,2,"[1942, 3378]",1,83,1478438,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3345,0 days 00:24:39.452000,Build,Farm,2,[3353],,,1479452,,50,Farm,38.5,45.5,,,,,,,,,,,,,,,,,,,,
3350,0 days 00:24:40.674000,Build,Farm,2,[1961],,,1480674,,50,Farm,38.5,37.5,,,,,,,,,,,,,,,,,,,,
3353,0 days 00:24:42.299000,Queue,Villager,2,[3378],1,83,1482299,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3355,0 days 00:24:42.897000,Move,,2,[200474624],,,1482897,,,,69.6875,88.77083587646484,,,,,,,,,,,,,,,,,,,,
3357,0 days 00:24:44.119000,Move,,2,[225902592],,,1484119,,,,72.6875,83.77083587646484,,,,,,,,,,,,,,,,,,,,
3359,0 days 00:24:44.730000,Move,,2,"[225902592, 220069888]",,,1484730,,,,73.28125,81.61458587646484,,,,,,,,,,,,,,,,,,,,
3361,0 days 00:24:44.938000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1484938,,,,73.61458587646484,84.28125,,,,,,,,,,,,,,,,,,,,
3364,0 days 00:24:48.188000,Move,,2,"[220266496, 222298112, 212664320, 222953472, 219217920]",,,1488188,,,,65.57291412353516,77.11458587646484,,,,,,,,,,,,,,,,,,,,
3368,0 days 00:24:50.008000,Target,Archery Range,2,[179699711],,,1490008,,,,90.5,62.5,2735,,,,,,,,,,,,,,,,,,,
3370,0 days 00:24:50.216000,Target,Archery Range,2,[179699711],,,1490216,,,,90.5,62.5,2735,,,,,,,,,,,,,,,,,,,
3371,0 days 00:24:50.424000,Move,,2,[222494720],,,1490424,,,,93.96875,56.46875,,,,,,,,,,,,,,,,,,,,
3372,0 days 00:24:51.230000,Move,,2,[209649664],,,1491230,,,,79.46875,57.59375,,,,,,,,,,,,,,,,,,,,
3375,0 days 00:24:51.841000,Spawn,Siege Workshop,2,[3252],,,1491841,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
3377,0 days 00:24:52.855000,Target,Siege Workshop,2,"[194052095, 164495360]",,,1492855,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
3380,0 days 00:24:54.077000,Build,Outpost,2,"[2960, 2510]",,,1494077,,598,Outpost,80.5,64.5,,,,,,,,,,,,,,,,,,,,
3383,0 days 00:24:54.883000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1494883,,,,71.90625,85.32291412353516,,,,,,,,,,,,,,,,,,,,
3388,0 days 00:24:55.897000,Move,,2,[225902592],,,1495897,,,,65.83333587646484,84.125,,,,,,,,,,,,,,,,,,,,
3390,0 days 00:24:56.313000,Move,,2,[220069888],,,1496313,,,,63.44791793823242,78.65625,,,,,,,,,,,,,,,,,,,,
3392,0 days 00:24:56.716000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1496716,,,,72.89583587646484,90.72916412353516,,,,,,,,,,,,,,,,,,,,
3395,0 days 00:24:57.522000,Queue,Villager,2,"[1942, 3378]",1,83,1497522,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3399,0 days 00:24:59.355000,Move,,2,[179634176],,,1499355,,,,98.10416412353516,62.8125,,,,,,,,,,,,,,,,,,,,
3400,0 days 00:25:00.174000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1500174,,,,73.96875,97.67708587646484,,,,,,,,,,,,,,,,,,,,
3407,0 days 00:25:02.813000,Gather Point,Tree (Dragon),2,[1942],,,1502813,,,,26.5,33.5,604,1051,,,,,,,,,,,,,,,,,,
3408,0 days 00:25:03.827000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1503827,,,,77.42708587646484,98.21875,,,,,,,,,,,,,,,,,,,,
3413,0 days 00:25:08.702000,Build,House,2,"[2510, 2960]",,,1508702,,70,House,73,61,,,,,,,,,,,,,,,,,,,,
3415,0 days 00:25:09.313000,Stance,Stand Ground,2,[3199],,,1509313,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3416,0 days 00:25:09.508000,Move,,2,[209649664],,,1509508,,,,88.5625,67.47916412353516,,,,,,,,,,,,,,,,,,,,
3421,0 days 00:25:10.119000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1510119,,,,86.25,99.08333587646484,,,,,,,,,,,,,,,,,,,,
3426,0 days 00:25:11.341000,Move,,2,[225902592],,,1511341,,,,89.52083587646484,84.1875,,,,,,,,,,,,,,,,,,,,
3429,0 days 00:25:11.744000,Move,,2,[225902592],,,1511744,,,,85.70833587646484,87.75,,,,,,,,,,,,,,,,,,,,
3430,0 days 00:25:12.147000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1512147,,,,99.67708587646484,91.38541412353516,,,,,,,,,,,,,,,,,,,,
3431,0 days 00:25:12.758000,Queue,Villager,2,"[1942, 3378]",1,83,1512758,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3432,0 days 00:25:12.966000,Queue,Villager,2,"[1942, 3378]",1,83,1512966,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3433,0 days 00:25:13.772000,Move,,2,[220069888],,,1513772,,,,67.60416412353516,82.72916412353516,,,,,,,,,,,,,,,,,,,,
3435,0 days 00:25:14.591000,Gather Point,,2,"[3033, 2875]",,,1514591,,,,72.11458587646484,79.98958587646484,-1,-1,,,,,,,,,,,,,,,,,,
3436,0 days 00:25:15.605000,Move,,2,[209649664],,,1515605,,,,84.15625,70.53125,,,,,,,,,,,,,,,,,,,,
3437,0 days 00:25:15.813000,Move,,2,[209649664],,,1515813,,,,83.375,71.83333587646484,,,,,,,,,,,,,,,,,,,,
3442,0 days 00:25:16.619000,Move,,2,"[219414528, 220725248, 174784512]",,,1516619,,,,75.20833587646484,77.25,,,,,,,,,,,,,,,,,,,,
3445,0 days 00:25:17.438000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1517438,,,,98.15625,91.78125,,,,,,,,,,,,,,,,,,,,
3449,0 days 00:25:20.077000,Build,Farm,2,[3601],,,1520077,,50,Farm,41.5,37.5,,,,,,,,,,,,,,,,,,,,
3454,0 days 00:25:21.702000,Build,Farm,2,"[3410, 3583]",,,1521702,,50,Farm,42.5,40.5,,,,,,,,,,,,,,,,,,,,
3455,0 days 00:25:22.313000,Build,Farm,2,"[3410, 3583]",,,1522313,,50,Farm,42.5,43.5,,,,,,,,,,,,,,,,,,,,
3456,0 days 00:25:22.508000,Queue,Villager,2,"[1942, 3378]",1,83,1522508,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3457,0 days 00:25:22.716000,Queue,Villager,2,"[1942, 3378]",1,83,1522716,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3458,0 days 00:25:23.119000,Move,,2,[235864064],,,1523119,,,,103.29166412353516,93.20833587646484,,,,,,,,,,,,,,,,,,,,
3460,0 days 00:25:23.938000,Move,,2,[235864064],,,1523938,,,,98.03125,84.19791412353516,,,,,,,,,,,,,,,,,,,,
3463,0 days 00:25:25.966000,Move,,2,[225902592],,,1525966,,,,72.20833587646484,92.70833587646484,,,,,,,,,,,,,,,,,,,,
3466,0 days 00:25:26.369000,Order,,2,"[221380607, 223543296, 235864064, 236322816, 213909504]",,,1526369,,,,81.06353759765625,88.92438507080078,3175,,,,,,,,,,,,,,,,,,,
3467,0 days 00:25:27.799000,Move,,2,[220069888],,,1527799,,,,77.77083587646484,85.77083587646484,,,,,,,,,,,,,,,,,,,,
3469,0 days 00:25:28.397000,Move,,2,[209649664],,,1528397,,,,76.8984375,90.33072662353516,,,,,,,,,,,,,,,,,,,,
3470,0 days 00:25:28.605000,Patrol,,2,[3199],,,1528605,,,,77.08333587646484,89.6875,,,,,,,,,,,,,,,,,,,,
3473,0 days 00:25:30.022000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1530022,,,,96.52083587646484,80.14583587646484,,,,,,,,,,,,,,,,,,,,
3474,0 days 00:25:30.230000,Target,Farm,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1530230,,,,97.5,78.5,2767,,,,,,,,,,,,,,,,,,,
3476,0 days 00:25:30.633000,Order,,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1530633,,,,90.85100555419922,80.52104187011719,3569,,,,,,,,,,,,,,,,,,,
3478,0 days 00:25:31.244000,Order,,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1531244,,,,90.85100555419922,80.52104187011719,3569,,,,,,,,,,,,,,,,,,,
3479,0 days 00:25:31.647000,Queue,Villager,2,"[1942, 3378]",1,83,1531647,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3481,0 days 00:25:31.855000,Queue,Villager,2,"[1942, 3378]",1,83,1531855,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3484,0 days 00:25:34.299000,Target,Farm,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1534299,,,,91.5,75.5,2762,,,,,,,,,,,,,,,,,,,
3485,0 days 00:25:34.494000,Target,Farm,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1534494,,,,91.5,75.5,2762,,,,,,,,,,,,,,,,,,,
3487,0 days 00:25:34.702000,Stance,Stand Ground,2,"[3245, 3345, 3361, 3392, 3402]",,,1534702,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3489,0 days 00:25:34.897000,Stance,Stand Ground,2,"[3245, 3345, 3361, 3392, 3402]",,,1534897,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3491,0 days 00:25:35.313000,Order,,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1535313,,,,91.24597930908203,79.23334503173828,3569,,,,,,,,,,,,,,,,,,,
3492,0 days 00:25:35.508000,Stance,Stand Ground,2,"[3245, 3345, 3361, 3392, 3402]",,,1535508,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3495,0 days 00:25:36.522000,Order,,2,"[212729855, 219217920, 220266496, 222298112, 222953472]",,,1536522,,,,88.59018707,80.01638031,3628,,,,,,,,,,,,,,,,,,,
3496,0 days 00:25:36.938000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1536938,,,,84.39583587646484,86.27083587646484,,,,,,,,,,,,,,,,,,,,
3499,0 days 00:25:37.549000,Queue,Villager,2,"[1942, 3378]",1,83,1537549,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3501,0 days 00:25:37.744000,Queue,Villager,2,"[1942, 3378]",1,83,1537744,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3504,0 days 00:25:40.383000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1540383,,,,84.85416412353516,85.10416412353516,,,,,,,,,,,,,,,,,,,,
3510,0 days 00:25:42.424000,Move,,2,"[220069888, 225902592]",,,1542424,,,,67.86458587646484,79.03125,,,,,,,,,,,,,,,,,,,,
3512,0 days 00:25:42.827000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1542827,,,,65.69791412353516,78.03125,,,,,,,,,,,,,,,,,,,,
3515,0 days 00:25:45.258000,Build,Town Center,2,"[2510, 2960, 3626]",,,1545258,,621,Town Center,33,27,,,,,,,,,,,,,,,,,,,,
3517,0 days 00:25:46.272000,Target,Town Center,2,"[228786175, 233701376]",,,1546272,,,,33,27,3644,,,,,,,,,,,,,,,,,,,
3518,0 days 00:25:47.299000,Gather Point,Town Center,2,[3378],,,1547299,,,,33,27,3644,621,,,,,,,,,,,,,,,,,,
3520,0 days 00:25:49.327000,Gather Point,Farm,2,[1942],,,1549327,,,,14.5,45.5,3621,357,,,,,,,,,,,,,,,,,,
3523,0 days 00:25:50.341000,Unqueue,,2,[497152],,,1550341,,,,,,-1,,4,1,0,0,Unqueue,,,,,,,,,,,,,
3524,0 days 00:25:50.549000,Unqueue,,2,[497152],,,1550549,,,,,,-1,,4,1,0,0,Unqueue,,,,,,,,,,,,,
3525,0 days 00:25:50.744000,Unqueue,,2,[497152],,,1550744,,,,,,-1,,4,1,0,0,Unqueue,,,,,,,,,,,,,
3527,0 days 00:25:51.563000,Research,Town Watch,2,[1942],,,1551563,,,,,,,,,,,,,8,Town Watch,,,,,,,,,,,
3528,0 days 00:25:51.758000,Research,Town Watch,2,[1942],,,1551758,,,,,,,,,,,,,8,Town Watch,,,,,,,,,,,
3531,0 days 00:25:52.772000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1552772,,,,67,74.45833587646484,,,,,,,,,,,,,,,,,,,,
3532,0 days 00:25:53.994000,Move,,2,"[220069888, 225902592]",,,1553994,,,,68.26041412353516,68.71875,,,,,,,,,,,,,,,,,,,,
3533,0 days 00:25:54.202000,Move,,2,"[220069888, 225902592]",,,1554202,,,,68.25,68.41666412353516,,,,,,,,,,,,,,,,,,,,
3537,0 days 00:25:58.063000,Unqueue,,2,[864768],,,1558063,,,,,,-1,,4,1,0,0,Unqueue,,,,,,,,,,,,,
3538,0 days 00:25:58.258000,Unqueue,,2,[864768],,,1558258,,,,,,-1,,4,1,0,0,Unqueue,,,,,,,,,,,,,
3539,0 days 00:25:58.466000,Queue,Villager,2,[1942],1,83,1558466,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3541,0 days 00:25:59.480000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1559480,,,,37.77083206176758,38.02083206176758,,,,,,,,,,,,,,,,,,,,
3545,0 days 00:26:01.105000,Stance,Stand Ground,2,[3217],,,1561105,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3546,0 days 00:26:01.313000,Stance,Stand Ground,2,[3217],,,1561313,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3547,0 days 00:26:01.508000,Move,,2,[210829312],,,1561508,,,,105.29166412353516,89.125,,,,,,,,,,,,,,,,,,,,
3548,0 days 00:26:02.327000,Move,,2,[210829312],,,1562327,,,,92.94791412353516,100.32291412353516,,,,,,,,,,,,,,,,,,,,
3552,0 days 00:26:03.744000,Move,,2,[209649664],,,1563744,,,,87.16666412353516,92.20833587646484,,,,,,,,,,,,,,,,,,,,
3553,0 days 00:26:05.772000,Move,,2,"[220069888, 225902592]",,,1565772,,,,75.14583587646484,49.16666793823242,,,,,,,,,,,,,,,,,,,,
3556,0 days 00:26:08.008000,Move,,2,[235798528],,,1568008,,,,79.95833587646484,57.5,,,,,,,,,,,,,,,,,,,,
3558,0 days 00:26:09.438000,Move,,2,"[164495360, 193986560]",,,1569438,,,,77.70833587646484,47.45833206176758,,,,,,,,,,,,,,,,,,,,
3560,0 days 00:26:10.244000,Build,Outpost,2,"[2510, 2960]",,,1570244,,598,Outpost,85.5,41.5,,,,,,,,,,,,,,,,,,,,
3567,0 days 00:26:13.494000,Build,Outpost,2,[2960],,,1573494,,598,Outpost,72.5,79.5,,,,,,,,,,,,,,,,,,,,
3571,0 days 00:26:15.327000,Queue,Villager,2,[1942],1,83,1575327,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3576,0 days 00:26:17.966000,Build,Lumber Camp,2,"[1967, 3624, 3600, 3313, 3013, 3266]",,,1577966,,562,Lumber Camp,27,35,,,,,,,,,,,,,,,,,,,,
3579,0 days 00:26:20.202000,Move,,2,[210829312],,,1580202,,,,88.20833587646484,98.91666412353516,,,,,,,,,,,,,,,,,,,,
3580,0 days 00:26:20.813000,Order,,2,"[210894847, 209649664]",,,1580813,,,,91.29282379,104.34418487548828,3059,,,,,,,,,,,,,,,,,,,
3582,0 days 00:26:22.633000,Stance,Stand Ground,2,[3217],,,1582633,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3583,0 days 00:26:22.841000,Move,,2,[210829312],,,1582841,,,,80.04166412353516,108.25,,,,,,,,,,,,,,,,,,,,
3584,0 days 00:26:23.244000,Stance,Stand Ground,2,[3217],,,1583244,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3585,0 days 00:26:23.452000,Stance,Stand Ground,2,[3217],,,1583452,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3586,0 days 00:26:23.647000,Move,,2,[210829312],,,1583647,,,,73.88541412353516,102.46875,,,,,,,,,,,,,,,,,,,,
3591,0 days 00:26:25.688000,Move,,2,"[220069888, 225902592]",,,1585688,,,,65.94791412353516,75.73958587646484,,,,,,,,,,,,,,,,,,,,
3593,0 days 00:26:27.508000,Gather Point,,2,[3252],,,1587508,,,,92.5,53.54166793823242,-1,-1,,,,,,,,,,,,,,,,,,
3594,0 days 00:26:27.716000,Gather Point,,2,[3252],,,1587716,,,,92.67708587646484,53.63541793823242,-1,-1,,,,,,,,,,,,,,,,,,
3595,0 days 00:26:27.924000,Gather Point,,2,[3252],,,1587924,,,,93.11458587646484,54.15625,-1,-1,,,,,,,,,,,,,,,,,,
3597,0 days 00:26:28.119000,Ungarrison,,2,[3252],,,1588119,,,,,,-1,,,,-1,-1,,,,,,,,,,,,,,
3598,0 days 00:26:28.327000,Ungarrison,,2,[3252],,,1588327,,,,,,-1,,,,-1,-1,,,,,,,,,,,,,,
3600,0 days 00:26:29.341000,Move,,2,[236257280],,,1589341,,,,94.15625,54.19791793823242,,,,,,,,,,,,,,,,,,,,
3602,0 days 00:26:30.758000,Move,,2,[235798528],,,1590758,,,,97.03125,35.07291793823242,,,,,,,,,,,,,,,,,,,,
3605,0 days 00:26:31.772000,Queue,Scout Cavalry,2,"[3033, 2875]",1,448,1591772,Scout Cavalry,,,,,,,,,,,,,,,,,,,,,,,,
3609,0 days 00:26:32.591000,Move,,2,"[220069888, 225902592]",,,1592591,,,,78.00521087646484,91.703125,,,,,,,,,,,,,,,,,,,,
3610,0 days 00:26:33.397000,Move,,2,[210829312],,,1593397,,,,71.9375,93.9375,,,,,,,,,,,,,,,,,,,,
3612,0 days 00:26:35.230000,Move,,2,[209649664],,,1595230,,,,71.09375,105.59375,,,,,,,,,,,,,,,,,,,,
3614,0 days 00:26:35.841000,Move,,2,"[209649664, 210829312]",,,1595841,,,,68.44791412353516,88.36458587646484,,,,,,,,,,,,,,,,,,,,
3618,0 days 00:26:38.480000,Move,,2,[236257280],,,1598480,,,,98.51041412353516,59.84375,,,,,,,,,,,,,,,,,,,,
3620,0 days 00:26:39.897000,Order,,2,[240975871],,,1599897,,,,100.38459014892578,51.767147064208984,3599,,,,,,,,,,,,,,,,,,,
3622,0 days 00:26:41.119000,Move,,2,[236257280],,,1601119,,,,93.13541412353516,53.34375,,,,,,,,,,,,,,,,,,,,
3623,0 days 00:26:41.119000,Move,,2,[236257280],,,1601119,,,,92.76041412353516,53.42708206176758,,,,,,,,,,,,,,,,,,,,
3627,0 days 00:26:43.966000,Move,,2,"[235798528, 164495360]",,,1603966,,,,83.05208587646484,45.71875,,,,,,,,,,,,,,,,,,,,
3631,0 days 00:26:44.980000,Delete,,2,[3598],,,1604980,,,,,,,,,,,,,,,,,,,,,,,,,
3632,0 days 00:26:45.383000,Move,,2,[164495360],,,1605383,,,,76.38541412353516,45.67708206176758,,,,,,,,,,,,,,,,,,,,
3633,0 days 00:26:46.605000,Build,House,2,[2510],,,1606605,,70,House,73,50,,,,,,,,,,,,,,,,,,,,
3634,0 days 00:26:47.216000,Spawn,Siege Workshop,2,[3252],,,1607216,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
3635,0 days 00:26:47.424000,Queue,Mangonel,2,[3252],1,280,1607424,Mangonel,,,,,,,,,,,,,,,,,,,,,,,,
3637,0 days 00:26:48.022000,Queue,Villager,2,"[1942, 3378]",1,83,1608022,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3638,0 days 00:26:48.022000,Queue,Villager,2,"[1942, 3378]",1,83,1608022,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3641,0 days 00:26:49.244000,Move,,2,"[210829312, 209649664]",,,1609244,,,,67.78125,91.07291412353516,,,,,,,,,,,,,,,,,,,,
3644,0 days 00:26:51.077000,Move,,2,[164495360],,,1611077,,,,64.08333587646484,58.58333206176758,,,,,,,,,,,,,,,,,,,,
3646,0 days 00:26:52.897000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1612897,,,,38.52864456176758,33.03385543823242,,,,,,,,,,,,,,,,,,,,
3647,0 days 00:26:53.105000,Stance,Aggressive,2,"[3245, 3345, 3361, 3392, 3402]",,,1613105,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
3648,0 days 00:26:53.105000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1613105,,,,39.14583206176758,32.64583206176758,,,,,,,,,,,,,,,,,,,,
3649,0 days 00:26:53.313000,Stance,Aggressive,2,"[3245, 3345, 3361, 3392, 3402]",,,1613313,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
3651,0 days 00:26:54.119000,Patrol,,2,"[3245, 3345, 3361, 3392, 3402]",,,1614119,,,,79.75,34.39583206176758,,,,,,,,,,,,,,,,,,,,
3654,0 days 00:26:55.549000,Build,House,2,[2510],,,1615549,,70,House,64,61,,,,,,,,,,,,,,,,,,,,
3655,0 days 00:26:56.563000,Spawn,Siege Workshop,2,[3252],,,1616563,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
3659,0 days 00:26:58.591000,Move,,2,"[220069888, 225902592]",,,1618591,,,,79.25,91.70833587646484,,,,,,,,,,,,,,,,,,,,
3660,0 days 00:26:58.994000,Move,,2,"[209649664, 210829312]",,,1618994,,,,66.42708587646484,88.05208587646484,,,,,,,,,,,,,,,,,,,,
3662,0 days 00:27:00.827000,Build,Farm,2,[3699],,,1620827,,50,Farm,13.5,42.5,,,,,,,,,,,,,,,,,,,,
3663,0 days 00:27:01.022000,Queue,Villager,2,"[1942, 3378]",1,83,1621022,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3670,0 days 00:27:03.869000,Build,Lumber Camp,2,"[3367, 3481, 3405, 2559, 3390, 1963, 3565]",,,1623869,,562,Lumber Camp,20,65,,,,,,,,,,,,,,,,,,,,
3673,0 days 00:27:04.883000,Target,Lumber Camp,2,"[165806079, 166658048]",,,1624883,,,,20,65,3716,,,,,,,,,,,,,,,,,,,
3674,0 days 00:27:05.702000,Stance,Aggressive,2,"[3245, 3345, 3361, 3392, 3402]",,,1625702,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
3676,0 days 00:27:05.897000,Stance,Aggressive,2,"[3245, 3345, 3361, 3392, 3402]",,,1625897,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
3678,0 days 00:27:06.508000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1626508,,,,75.07291412353516,47.59375,,,,,,,,,,,,,,,,,,,,
3680,0 days 00:27:08.341000,Patrol,,2,"[3245, 3345, 3361, 3392, 3402]",,,1628341,,,,71.71875,54.34375,,,,,,,,,,,,,,,,,,,,
3682,0 days 00:27:08.952000,Move,,2,"[212664320, 219217920, 220266496, 222298112, 222953472]",,,1628952,,,,79.4375,45.72916793823242,,,,,,,,,,,,,,,,,,,,
3684,0 days 00:27:09.563000,Patrol,,2,"[3245, 3345, 3361, 3392, 3402]",,,1629563,,,,79.95833587646484,47.41666793823242,,,,,,,,,,,,,,,,,,,,
3688,0 days 00:27:10.980000,Move,,2,[164495360],,,1630980,,,,66.75,66.45833587646484,,,,,,,,,,,,,,,,,,,,
3692,0 days 00:27:13.008000,Order,,2,[225968127],,,1633008,,,,84.58956146240234,85.63684082,3395,,,,,,,,,,,,,,,,,,,
3693,0 days 00:27:13.424000,Move,,2,[225902592],,,1633424,,,,71.08333587646484,80.66666412353516,,,,,,,,,,,,,,,,,,,,
3696,0 days 00:27:14.633000,Patrol,,2,"[3199, 3217]",,,1634633,,,,77.91666412353516,90.375,,,,,,,,,,,,,,,,,,,,
3697,0 days 00:27:14.841000,Patrol,,2,"[3199, 3217]",,,1634841,,,,77.91666412353516,90.29166412353516,,,,,,,,,,,,,,,,,,,,
3699,0 days 00:27:15.855000,Move,,2,[225902592],,,1635855,,,,73.20833587646484,82.33333587646484,,,,,,,,,,,,,,,,,,,,
3701,0 days 00:27:16.063000,Move,,2,[225902592],,,1636063,,,,71.58333587646484,80.5,,,,,,,,,,,,,,,,,,,,
3704,0 days 00:27:18.091000,Move,,2,"[209649664, 210829312]",,,1638091,,,,65.875,86,,,,,,,,,,,,,,,,,,,,
3705,0 days 00:27:18.897000,Move,,2,[225902592],,,1638897,,,,63.27083206176758,69.02083587646484,,,,,,,,,,,,,,,,,,,,
3707,0 days 00:27:19.716000,Repair,,2,[2960],,,1639716,,,,,,3447,,,,,,,,,,,,,,,,,,,
3709,0 days 00:27:20.327000,Move,,2,"[197656576, 195100672]",,,1640327,,,,64.51041412353516,69.63541412353516,,,,,,,,,,,,,,,,,,,,
3713,0 days 00:27:20.938000,Order,,2,[164560895],,,1640938,,,,66.79222869873047,65.52364349365234,3394,,,,,,,,,,,,,,,,,,,
3718,0 days 00:27:21.744000,Queue,Villager,2,"[1942, 3378, 3723]",1,83,1641744,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3721,0 days 00:27:23.369000,Patrol,,2,[3711],,,1643369,,,,66.90625,67.15625,,,,,,,,,,,,,,,,,,,,
3722,0 days 00:27:24.188000,Patrol,,2,"[3345, 3402]",,,1644188,,,,64.375,68.33333587646484,,,,,,,,,,,,,,,,,,,,
3724,0 days 00:27:24.994000,Patrol,,2,"[3392, 3245, 3361, 3345, 3402]",,,1644994,,,,63.90364456176758,66.53385162353516,,,,,,,,,,,,,,,,,,,,
3725,0 days 00:27:26.424000,Move,,2,[225902592],,,1646424,,,,63.60416793823242,78.14583587646484,,,,,,,,,,,,,,,,,,,,
3726,0 days 00:27:27.022000,Repair,,2,[2960],,,1647022,,,,,,3447,,,,,,,,,,,,,,,,,,,
3727,0 days 00:27:27.633000,Move,,2,[225902592],,,1647633,,,,62.28125,74.19791412353516,,,,,,,,,,,,,,,,,,,,
3729,0 days 00:27:28.244000,Move,,2,[210829312],,,1648244,,,,60.4375,75.97916412353516,,,,,,,,,,,,,,,,,,,,
3730,0 days 00:27:29.258000,Queue,Scorpion,2,[3252],1,279,1649258,Scorpion,,,,,,,,,,,,,,,,,,,,,,,,
