,timestamp,type,player,payload.object_ids,payload.sequence,payload.amount,payload.unit_id,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command
3725,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,0 days 00:27:12.605000,DE_TRANSFORM,2,[1650],1632605,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,0 days 00:27:12.813000,DE_TRANSFORM,2,[1650],1632813,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,0 days 00:27:13.008000,DE_TRANSFORM,2,[1650],1633008,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,0 days 00:27:13.008000,DE_TRANSFORM,2,[1650],1633008,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,0 days 00:27:13.008000,ORDER,2,[225968127],1633008,,,,,,84.58956146240234,85.6368408203125,3395.0,,,,,,,,,,,,,,,,,,
3753,0 days 00:27:13.424000,MOVE,2,[225902592],1633424,,,,,,71.08333587646484,80.66666412353516,,,,,,,,,,,,,,,,,,,
3756,0 days 00:27:14.633000,PATROL,2,"[3199, 3217]",1634633,,,,,,77.91666412353516,90.375,,,,,,,,,,,,,,,,,,,
3757,0 days 00:27:14.841000,PATROL,2,"[3199, 3217]",1634841,,,,,,77.91666412353516,90.29166412353516,,,,,,,,,,,,,,,,,,,
3759,0 days 00:27:15.855000,MOVE,2,[225902592],1635855,,,,,,73.20833587646484,82.33333587646484,,,,,,,,,,,,,,,,,,,
3761,0 days 00:27:16.063000,MOVE,2,[225902592],1636063,,,,,,71.58333587646484,80.5,,,,,,,,,,,,,,,,,,,
3764,0 days 00:27:18.091000,MOVE,2,"[209649664, 210829312]",1638091,,,,,,65.875,86.0,,,,,,,,,,,,,,,,,,,
3765,0 days 00:27:18.897000,MOVE,2,[225902592],1638897,,,,,,63.27083206176758,69.02083587646484,,,,,,,,,,,,,,,,,,,
3767,0 days 00:27:19.716000,REPAIR,2,[2960],1639716,,,,,,,,3447.0,,,,,,,,,,,,,,,,,,
3769,0 days 00:27:20.327000,MOVE,2,"[197656576, 195100672]",1640327,,,,,,64.51041412353516,69.63541412353516,,,,,,,,,,,,,,,,,,,
3773,0 days 00:27:20.938000,ORDER,2,[164560895],1640938,,,,,,66.79222869873047,65.52364349365234,3394.0,,,,,,,,,,,,,,,,,,
3778,0 days 00:27:21.744000,DE_QUEUE,2,"[1942, 3378, 3723]",1641744,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3781,0 days 00:27:23.369000,PATROL,2,[3711],1643369,,,,,,66.90625,67.15625,,,,,,,,,,,,,,,,,,,
3782,0 days 00:27:24.188000,PATROL,2,"[3345, 3402]",1644188,,,,,,64.375,68.33333587646484,,,,,,,,,,,,,,,,,,,
3784,0 days 00:27:24.994000,PATROL,2,"[3392, 3245, 3361, 3345, 3402]",1644994,,,,,,63.90364456176758,66.53385162353516,,,,,,,,,,,,,,,,,,,
3785,0 days 00:27:26.424000,MOVE,2,[225902592],1646424,,,,,,63.60416793823242,78.14583587646484,,,,,,,,,,,,,,,,,,,
3786,0 days 00:27:27.022000,REPAIR,2,[2960],1647022,,,,,,,,3447.0,,,,,,,,,,,,,,,,,,
3787,0 days 00:27:27.633000,MOVE,2,[225902592],1647633,,,,,,62.28125,74.19791412353516,,,,,,,,,,,,,,,,,,,
3789,0 days 00:27:28.244000,MOVE,2,[210829312],1648244,,,,,,60.4375,75.97916412353516,,,,,,,,,,,,,,,,,,,
3790,0 days 00:27:29.258000,DE_QUEUE,2,[3252],1649258,1.0,279.0,Scorpion,,,,,,,,,,,,,,,,,,,,,,,
3791,0 days 00:27:29.674000,GATHER_POINT,2,[3252],1649674,,,,,,74.79166412353516,62.66666793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
3793,0 days 00:27:30.077000,DE_QUEUE,2,"[1942, 3378, 3723]",1650077,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3794,0 days 00:27:30.272000,DE_QUEUE,2,"[1942, 3378, 3723]",1650272,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3795,0 days 00:27:32.313000,MOVE,2,[164495360],1652313,,,,,,65.46875,68.28125,,,,,,,,,,,,,,,,,,,
3796,0 days 00:27:32.508000,MOVE,2,[164495360],1652508,,,,,,63.95833206176758,68.83333587646484,,,,,,,,,,,,,,,,,,,
3797,0 days 00:27:32.716000,MOVE,2,[164495360],1652716,,,,,,62.47916793823242,68.6875,,,,,,,,,,,,,,,,,,,
3799,0 days 00:27:32.924000,MOVE,2,[164495360],1652924,,,,,,59.54166793823242,67.95833587646484,,,,,,,,,,,,,,,,,,,
3800,0 days 00:27:33.119000,MOVE,2,[164495360],1653119,,,,,,58.03125,66.88541412353516,,,,,,,,,,,,,,,,,,,
3801,0 days 00:27:33.327000,MOVE,2,[164495360],1653327,,,,,,57.16666793823242,66.64583587646484,,,,,,,,,,,,,,,,,,,
3805,0 days 00:27:34.744000,MOVE,2,[164495360],1654744,,,,,,60.79948043823242,62.6796875,,,,,,,,,,,,,,,,,,,
3809,0 days 00:27:37.383000,MOVE,2,[225902592],1657383,,,,,,66.0625,68.625,,,,,,,,,,,,,,,,,,,
3811,0 days 00:27:37.799000,MOVE,2,[225902592],1657799,,,,,,71.52083587646484,72.1875,,,,,,,,,,,,,,,,,,,
3813,0 days 00:27:37.994000,MOVE,2,[225902592],1657994,,,,,,72.01041412353516,73.46875,,,,,,,,,,,,,,,,,,,
3814,0 days 00:27:38.202000,MOVE,2,[225902592],1658202,,,,,,72.69791412353516,73.40625,,,,,,,,,,,,,,,,,,,
3816,0 days 00:27:39.216000,PATROL,2,[3199],1659216,,,,,,64.80208587646484,70.76041412353516,,,,,,,,,,,,,,,,,,,
3817,0 days 00:27:39.827000,MOVE,2,[225902592],1659827,,,,,,72.72916412353516,70.14583587646484,,,,,,,,,,,,,,,,,,,
3821,0 days 00:27:40.438000,DE_QUEUE,2,"[1942, 3378, 3723]",1660438,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3822,0 days 00:27:40.633000,DE_QUEUE,2,"[1942, 3378, 3723]",1660633,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3824,0 days 00:27:41.049000,STANCE,2,"[3345, 3402, 3245, 3361, 3392]",1661049,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3826,0 days 00:27:42.466000,PATROL,2,"[3392, 3245, 3199, 3217, 3345, 3361, 3402, 3711]",1662466,,,,,,68.77083587646484,75.02083587646484,,,,,,,,,,,,,,,,,,,
3827,0 days 00:27:42.674000,STANCE,2,"[3392, 3245, 3199, 3217, 3345, 3361, 3402, 3711]",1662674,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3829,0 days 00:27:45.313000,MOVE,2,[225902592],1665313,,,,,,70.20833587646484,65.0,,,,,,,,,,,,,,,,,,,
3832,0 days 00:27:45.716000,MOVE,2,[246808576],1665716,,,,,,68.02083587646484,61.8125,,,,,,,,,,,,,,,,,,,
3838,0 days 00:27:46.938000,MOVE,2,[225902592],1666938,,,,,,65.78125,69.57291412353516,,,,,,,,,,,,,,,,,,,
3840,0 days 00:27:47.341000,DE_QUEUE,2,"[1942, 3378, 3723]",1667341,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3847,0 days 00:27:48.966000,BUILD,2,"[2510, 3774, 3721, 3732, 3784]",1668966,,,,50.0,Farm,16.5,42.5,,,,,,,,,,,,,,,,,,,
3853,0 days 00:27:52.216000,BUILD,2,"[2510, 3774, 3721, 3732, 3784]",1672216,,,,792.0,Palisade Gate,8.0,31.5,,,,,,,,,,,,,,,,,,,
3855,0 days 00:27:52.619000,ORDER,2,"[164560895, 247332864, 243859456, 244580352, 247988224]",1672619,,,,,,13.5,27.5,2181.0,,,,,,,,,,,,,,,,,,
3858,0 days 00:27:52.827000,DE_QUEUE,2,"[1942, 3378, 3723]",1672827,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3860,0 days 00:27:53.022000,DE_QUEUE,2,"[1942, 3378, 3723]",1673022,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3866,0 days 00:27:53.633000,DE_QUEUE,2,[3723],1673633,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3872,0 days 00:27:54.647000,STANCE,2,"[3345, 3711, 3245, 3217, 3447, 3402, 3361, 3392, 3199]",1674647,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3873,0 days 00:27:54.855000,STANCE,2,"[3345, 3711, 3245, 3217, 3447, 3402, 3361, 3392, 3199]",1674855,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3874,0 days 00:27:55.674000,STANCE,2,"[3711, 3217, 3345, 3402, 3245, 3361, 3392, 3199]",1675674,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3875,0 days 00:27:55.869000,STANCE,2,"[3711, 3217, 3345, 3402, 3245, 3361, 3392, 3199]",1675869,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3876,0 days 00:27:56.688000,MOVE,2,[225902592],1676688,,,,,,67.03125,66.82291412353516,,,,,,,,,,,,,,,,,,,
3878,0 days 00:27:57.091000,MOVE,2,[225902592],1677091,,,,,,65.38541412353516,74.55208587646484,,,,,,,,,,,,,,,,,,,
3879,0 days 00:27:57.299000,MOVE,2,[225902592],1677299,,,,,,65.33333587646484,76.79166412353516,,,,,,,,,,,,,,,,,,,
3880,0 days 00:27:57.299000,MOVE,2,[225902592],1677299,,,,,,65.35416412353516,78.22916412353516,,,,,,,,,,,,,,,,,,,
3881,0 days 00:27:57.494000,MOVE,2,[225902592],1677494,,,,,,65.25,78.79166412353516,,,,,,,,,,,,,,,,,,,
3882,0 days 00:27:58.716000,MOVE,2,[225902592],1678716,,,,,,66.20833587646484,76.5,,,,,,,,,,,,,,,,,,,
3883,0 days 00:27:58.924000,MOVE,2,[225902592],1678924,,,,,,66.1875,76.89583587646484,,,,,,,,,,,,,,,,,,,
3884,0 days 00:27:59.522000,MOVE,2,[225902592],1679522,,,,,,67.16666412353516,67.25,,,,,,,,,,,,,,,,,,,
3887,0 days 00:28:01.147000,MOVE,2,"[246808576, 225902592]",1681147,,,,,,79.66666412353516,58.20833206176758,,,,,,,,,,,,,,,,,,,
3889,0 days 00:28:01.563000,GATHER_POINT,2,[3252],1681563,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
3892,0 days 00:28:03.188000,GATHER_POINT,2,[3252],1683188,,,,,,86.40625,62.57291793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
3893,0 days 00:28:03.591000,DE_QUEUE,2,"[1942, 3378, 3723]",1683591,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3894,0 days 00:28:03.591000,DE_QUEUE,2,"[1942, 3378, 3723]",1683591,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3896,0 days 00:28:04.605000,ORDER,2,[249167871],1684605,,,,,,93.82359313964844,63.5,3599.0,,,,,,,,,,,,,,,,,,
3899,0 days 00:28:05.216000,MOVE,2,[249102336],1685216,,,,,,77.38541412353516,56.71875,,,,,,,,,,,,,,,,,,,
3903,0 days 00:28:06.230000,GATHER_POINT,2,[3252],1686230,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
3904,0 days 00:28:06.230000,DE_QUEUE,2,[3252],1686230,1.0,280.0,Mangonel,,,,,,,,,,,,,,,,,,,,,,,
3906,0 days 00:28:06.841000,MOVE,2,[235864064],1686841,,,,,,75.78125,45.73958206176758,,,,,,,,,,,,,,,,,,,
3910,0 days 00:28:08.869000,BUILD,2,"[3776, 3796]",1688869,,,,50.0,Farm,11.5,45.5,,,,,,,,,,,,,,,,,,,
3911,0 days 00:28:09.688000,BUILD,2,"[3776, 3796]",1689688,,,,50.0,Farm,10.5,42.5,,,,,,,,,,,,,,,,,,,
3912,0 days 00:28:10.091000,DE_QUEUE,2,"[1942, 3378, 3723]",1690091,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3919,0 days 00:28:14.355000,BUILD,2,[3814],1694355,,,,104.0,Monastery,42.5,30.5,,,,,,,,,,,,,,,,,,,
3922,0 days 00:28:16.799000,MOVE,2,"[246808576, 225902592]",1696799,,,,,,77.10416412353516,58.02083206176758,,,,,,,,,,,,,,,,,,,
3923,0 days 00:28:17.397000,MOVE,2,[249102336],1697397,,,,,,78.55208587646484,54.17708206176758,,,,,,,,,,,,,,,,,,,
3927,0 days 00:28:19.230000,MOVE,2,"[243204096, 220266496, 219217920, 212664320, 222953472, 222298112, 210829312, 209649664]",1699230,,,,,,65.375,64.83333587646484,,,,,,,,,,,,,,,,,,,
3928,0 days 00:28:19.230000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1699230,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3929,0 days 00:28:19.841000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1699841,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3930,0 days 00:28:19.841000,MOVE,2,"[243204096, 220266496, 219217920, 212664320, 222953472, 222298112, 210829312, 209649664]",1699841,,,,,,51.03385543823242,13.403645515441895,,,,,,,,,,,,,,,,,,,
3931,0 days 00:28:20.049000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1700049,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3932,0 days 00:28:20.244000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1700244,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3933,0 days 00:28:20.244000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1700244,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3935,0 days 00:28:20.452000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1700452,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3936,0 days 00:28:20.647000,MOVE,2,"[243204096, 220266496, 219217920, 212664320, 222953472, 222298112, 210829312, 209649664]",1700647,,,,,,50.16666793823242,23.29166603088379,,,,,,,,,,,,,,,,,,,
3937,0 days 00:28:20.855000,STANCE,2,"[3711, 3361, 3345, 3245, 3402, 3392, 3217, 3199]",1700855,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3938,0 days 00:28:20.855000,MOVE,2,"[243204096, 220266496, 219217920, 212664320, 222953472, 222298112, 210829312, 209649664]",1700855,,,,,,52.58333206176758,23.79166603088379,,,,,,,,,,,,,,,,,,,
3939,0 days 00:28:21.063000,MOVE,2,"[243204096, 220266496, 219217920, 212664320, 222953472, 222298112, 210829312, 209649664]",1701063,,,,,,52.86458206176758,23.65625,,,,,,,,,,,,,,,,,,,
3941,0 days 00:28:22.480000,DE_QUEUE,2,"[3033, 2875]",1702480,1.0,448.0,Scout Cavalry,,,,,,,,,,,,,,,,,,,,,,,
3943,0 days 00:28:22.688000,DE_QUEUE,2,"[3033, 2875]",1702688,1.0,448.0,Scout Cavalry,,,,,,,,,,,,,,,,,,,,,,,
3945,0 days 00:28:23.702000,GATHER_POINT,2,"[3033, 2875]",1703702,,,,,,68.76302337646484,68.5078125,-1.0,-1.0,,,,,,,,,,,,,,,,,
3946,0 days 00:28:24.105000,GATHER_POINT,2,"[3033, 2875]",1704105,,,,,,65.98958587646484,70.82291412353516,-1.0,-1.0,,,,,,,,,,,,,,,,,
3947,0 days 00:28:24.924000,GATHER_POINT,2,"[3033, 2875]",1704924,,,,,,67.85416412353516,65.72916412353516,-1.0,-1.0,,,,,,,,,,,,,,,,,
3950,0 days 00:28:27.147000,BUILD,2,[3799],1707147,,,,50.0,Farm,32.5,23.5,,,,,,,,,,,,,,,,,,,
3951,0 days 00:28:27.758000,GATHER_POINT,2,[3723],1707758,,,,,,30.76041603088379,24.88541603088379,-1.0,-1.0,,,,,,,,,,,,,,,,,
3952,0 days 00:28:28.174000,DE_QUEUE,2,"[1942, 3378, 3723]",1708174,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3953,0 days 00:28:29.188000,GATHER_POINT,2,[3723],1709188,,,,,,30.5,25.5,341.0,1051.0,,,,,,,,,,,,,,,,,
3955,0 days 00:28:29.994000,DE_QUEUE,2,[3378],1709994,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3956,0 days 00:28:30.397000,DE_QUEUE,2,[3723],1710397,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3962,0 days 00:28:33.452000,ORDER,2,[251002879],1713452,,,,,,42.5,30.5,3816.0,,,,,,,,,,,,,,,,,,
3963,0 days 00:28:34.466000,BUILD,2,[3829],1714466,,,,50.0,Farm,39.5,34.5,,,,,,,,,,,,,,,,,,,
3964,0 days 00:28:36.299000,RESEARCH,2,[2550],1716299,,,,,,,,,,,,,,,13.0,Heavy Plow,,,,,,,,,,
3965,0 days 00:28:36.299000,RESEARCH,2,[2550],1716299,,,,,,,,,,,,,,,13.0,Heavy Plow,,,,,,,,,,
3967,0 days 00:28:37.313000,DE_QUEUE,2,"[1942, 3378, 3723]",1717313,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3968,0 days 00:28:37.508000,DE_QUEUE,2,"[1942, 3378, 3723]",1717508,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3969,0 days 00:28:38.327000,MOVE,2,"[225902592, 246808576]",1718327,,,,,,77.13541412353516,54.92708206176758,,,,,,,,,,,,,,,,,,,
3973,0 days 00:28:38.938000,MOVE,2,[249102336],1718938,,,,,,78.64583587646484,53.47916793823242,,,,,,,,,,,,,,,,,,,
3977,0 days 00:28:40.147000,BUILD,2,[2960],1720147,,,,598.0,Outpost,85.5,52.5,,,,,,,,,,,,,,,,,,,
3978,0 days 00:28:40.966000,DELETE,2,[3658],1720966,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,0 days 00:28:42.591000,PATROL,2,"[3361, 3402, 3199, 3345, 3711, 3392, 3217, 3245]",1722591,,,,,,66.6875,5.645833492279053,,,,,,,,,,,,,,,,,,,
3983,0 days 00:28:43.813000,STANCE,2,"[3402, 3199, 3361, 3711, 3345, 3217, 3245, 3392]",1723813,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
3985,0 days 00:28:45.633000,BUILD,2,[3827],1725633,,,,50.0,Farm,19.5,42.5,,,,,,,,,,,,,,,,,,,
3986,0 days 00:28:46.244000,BUILD,2,[2524],1726244,,,,50.0,Farm,23.5,46.5,,,,,,,,,,,,,,,,,,,
3989,0 days 00:28:47.258000,BUILD,2,[2817],1727258,,,,50.0,Farm,25.5,57.5,,,,,,,,,,,,,,,,,,,
3990,0 days 00:28:48.077000,GATHER_POINT,2,[1942],1728077,,,,,,22.70833396911621,55.54166793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
3991,0 days 00:28:48.077000,DE_QUEUE,2,[1942],1728077,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3992,0 days 00:28:48.272000,DE_QUEUE,2,"[3378, 3723, 1942]",1728272,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
3996,0 days 00:28:50.313000,PATROL,2,"[3402, 3199, 3361, 3711, 3345, 3245, 3392, 3217]",1730313,,,,,,47.8125,7.3125,,,,,,,,,,,,,,,,,,,
3999,0 days 00:28:50.508000,STANCE,2,"[3402, 3199, 3361, 3711, 3345, 3245, 3392, 3217]",1730508,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4003,0 days 00:28:53.563000,PATROL,2,[3245],1733563,,,,,,88.0,0.5,,,,,,,,,,,,,,,,,,,
4006,0 days 00:28:56.605000,ORDER,2,"[249167871, 225902592, 246808576]",1736605,,,,,,78.98609924316406,48.084930419921875,3817.0,,,,,,,,,,,,,,,,,,
4009,0 days 00:28:58.230000,PATROL,2,"[3217, 3711, 3392, 3361, 3199, 3402, 3345]",1738230,,,,,,58.22916793823242,38.02083206176758,,,,,,,,,,,,,,,,,,,
4011,0 days 00:28:59.049000,PATROL,2,[3245],1739049,,,,,,64.125,34.58333206176758,,,,,,,,,,,,,,,,,,,
4020,0 days 00:29:02.702000,DE_QUEUE,2,[3816],1742702,1.0,125.0,Monk,,,,,,,,,,,,,,,,,,,,,,,
4023,0 days 00:29:03.924000,GATHER_POINT,2,[3816],1743924,,,,,,60.72916793823242,33.22916793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
4026,0 days 00:29:06.147000,MOVE,2,"[241238016, 251265024, 237764608]",1746147,,,,,,73.0625,52.39583206176758,,,,,,,,,,,,,,,,,,,
4028,0 days 00:29:06.563000,ORDER,2,[194052095],1746563,,,,,,85.0,58.0,3252.0,,,,,,,,,,,,,,,,,,
4031,0 days 00:29:07.980000,GATHER_POINT,2,[3252],1747980,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
4036,0 days 00:29:12.452000,BUILD,2,"[2706, 3866, 3859]",1752452,,,,50.0,Farm,35.5,23.5,,,,,,,,,,,,,,,,,,,
4039,0 days 00:29:13.063000,BUILD,2,"[2706, 3866, 3859]",1753063,,,,50.0,Farm,38.5,23.5,,,,,,,,,,,,,,,,,,,
4040,0 days 00:29:13.869000,BUILD,2,"[2706, 3866, 3859]",1753869,,,,50.0,Farm,36.5,26.5,,,,,,,,,,,,,,,,,,,
4041,0 days 00:29:14.480000,DE_QUEUE,2,"[1942, 3378, 3723]",1754480,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4042,0 days 00:29:14.688000,DE_QUEUE,2,"[1942, 3378, 3723]",1754688,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4046,0 days 00:29:16.105000,MOVE,2,"[244580352, 243859456, 247332864, 247988224, 164495360]",1756105,,,,,,10.583333015441895,26.875,,,,,,,,,,,,,,,,,,,
4049,0 days 00:29:17.938000,BUILD,2,"[3732, 3721, 3774, 3784, 2510]",1757938,,,,84.0,Market,13.0,22.0,,,,,,,,,,,,,,,,,,,
4052,0 days 00:29:20.577000,MOVE,2,[249102336],1760577,,,,,,88.60416412353516,37.47916793823242,,,,,,,,,,,,,,,,,,,
4053,0 days 00:29:20.772000,STANCE,2,[3801],1760772,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4054,0 days 00:29:20.980000,STANCE,2,[3801],1760980,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4056,0 days 00:29:22.605000,MOVE,2,"[225902592, 246808576]",1762605,,,,,,82.625,38.375,,,,,,,,,,,,,,,,,,,
4059,0 days 00:29:24.438000,GATHER_POINT,2,[3252],1764438,,,,,,85.07291412353516,62.51041793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
4060,0 days 00:29:24.633000,GATHER_POINT,2,[3252],1764633,,,,,,84.66146087646484,62.46354293823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
4061,0 days 00:29:24.841000,GATHER_POINT,2,[3252],1764841,,,,,,83.47916412353516,61.75,-1.0,-1.0,,,,,,,,,,,,,,,,,
4062,0 days 00:29:25.049000,GATHER_POINT,2,[3252],1765049,,,,,,83.13541412353516,61.84375,-1.0,-1.0,,,,,,,,,,,,,,,,,
4063,0 days 00:29:25.049000,UNGARRISON,2,[3252],1765049,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
4064,0 days 00:29:25.244000,UNGARRISON,2,[3252],1765244,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
4066,0 days 00:29:26.063000,ORDER,2,[253100031],1766063,,,,,,88.83880615234375,67.36661529541016,3852.0,,,,,,,,,,,,,,,,,,
4068,0 days 00:29:27.883000,MOVE,2,[253034496],1767883,,,,,,80.125,58.35416793823242,,,,,,,,,,,,,,,,,,,
4072,0 days 00:29:29.924000,STANCE,2,"[3245, 3217, 3361, 3711, 3199, 3345, 3392, 3402]",1769924,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4073,0 days 00:29:30.119000,STANCE,2,"[3245, 3217, 3361, 3711, 3199, 3345, 3392, 3402]",1770119,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4074,0 days 00:29:30.327000,STANCE,2,"[3245, 3217, 3361, 3711, 3199, 3345, 3392, 3402]",1770327,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4076,0 days 00:29:30.522000,STANCE,2,"[3245, 3217, 3361, 3711, 3199, 3345, 3392, 3402]",1770522,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
