,timestamp,type,player,payload.object_ids,payload.sequence,payload.amount,payload.unit_id,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command
2697,0 days 00:20:38.549000,FORMATION,1,"[2977, 3016, 3059, 3175]",1238549,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2698,0 days 00:20:38.744000,FORMATION,1,"[2977, 3016, 3059, 3175]",1238744,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2699,0 days 00:20:39.355000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1239355,,,,,,82.04166412353516,90.625,,,,,,,,,,,,,,,,,,,
2700,0 days 00:20:39.563000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1239563,,,,,,85.35416412353516,86.9375,,,,,,,,,,,,,,,,,,,
2701,0 days 00:20:39.758000,DE_QUEUE,1,"[1935, 3157, 3190]",1239758,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2702,0 days 00:20:39.966000,DE_QUEUE,1,"[1935, 3157, 3190]",1239966,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2704,0 days 00:20:40.369000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1240369,,,,,,86.48958587646484,88.19791412353516,,,,,,,,,,,,,,,,,,,
2709,0 days 00:20:43.008000,MOVE,1,[172163072],1243008,,,,,,44.5,77.5,,,,,,,,,,,,,,,,,,,
2710,0 days 00:20:43.216000,MOVE,1,[172163072],1243216,,,,,,44.5,78.5,,,,,,,,,,,,,,,,,,,
2711,0 days 00:20:43.619000,MOVE,1,[172163072],1243619,,,,,,45.5,80.5,,,,,,,,,,,,,,,,,,,
2713,0 days 00:20:44.230000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1244230,,,,,,80.58333587646484,89.125,,,,,,,,,,,,,,,,,,,
2714,0 days 00:20:44.230000,FORMATION,1,"[2977, 3016, 3059, 3175]",1244230,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2715,0 days 00:20:44.438000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1244438,,,,,,80.33333587646484,88.25,,,,,,,,,,,,,,,,,,,
2716,0 days 00:20:44.438000,FORMATION,1,"[2977, 3016, 3059, 3175]",1244438,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2717,0 days 00:20:44.633000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1244633,,,,,,80.31771087646484,88.140625,,,,,,,,,,,,,,,,,,,
2719,0 days 00:20:46.466000,MOVE,1,[174784512],1246466,,,,,,89.17708587646484,72.21875,,,,,,,,,,,,,,,,,,,
2721,0 days 00:20:47.077000,MOVE,1,[174784512],1247077,,,,,,85.09375,86.30208587646484,,,,,,,,,,,,,,,,,,,
2722,0 days 00:20:47.688000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1247688,,,,,,73.66666412353516,90.54166412353516,,,,,,,,,,,,,,,,,,,
2723,0 days 00:20:47.688000,FORMATION,1,"[2977, 3016, 3059, 3175]",1247688,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2724,0 days 00:20:47.883000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1247883,,,,,,73.72916412353516,90.39583587646484,,,,,,,,,,,,,,,,,,,
2725,0 days 00:20:48.494000,PATROL,1,"[2977, 3016, 3059, 3175]",1248494,,,,,,70.02083587646484,92.02083587646484,,,,,,,,,,,,,,,,,,,
2726,0 days 00:20:48.897000,DE_QUEUE,1,"[1935, 3157, 3190]",1248897,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2728,0 days 00:20:51.341000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1251341,,,,,,78.01041412353516,92.01041412353516,,,,,,,,,,,,,,,,,,,
2730,0 days 00:20:51.952000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1251952,,,,,,76.63541412353516,90.63541412353516,,,,,,,,,,,,,,,,,,,
2731,0 days 00:20:52.147000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1252147,,,,,,76.4609375,89.93489837646484,,,,,,,,,,,,,,,,,,,
2732,0 days 00:20:52.355000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1252355,,,,,,76.4609375,89.93489837646484,,,,,,,,,,,,,,,,,,,
2733,0 days 00:20:52.563000,FORMATION,1,"[2977, 3016, 3059, 3175]",1252563,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2734,0 days 00:20:52.563000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1252563,,,,,,76.27603912353516,89.765625,,,,,,,,,,,,,,,,,,,
2735,0 days 00:20:53.174000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1253174,,,,,,74.7540512084961,87.90239715576172,2733.0,,,,,,,,,,,,,,,,,,
2736,0 days 00:20:53.772000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1253772,,,,,,76.28125,91.17708587646484,,,,,,,,,,,,,,,,,,,
2737,0 days 00:20:54.383000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1254383,,,,,,75.55208587646484,91.42708587646484,,,,,,,,,,,,,,,,,,,
2738,0 days 00:20:54.591000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1254591,,,,,,75.42708587646484,91.42708587646484,,,,,,,,,,,,,,,,,,,
2739,0 days 00:20:54.799000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1254799,,,,,,75.26041412353516,91.30208587646484,,,,,,,,,,,,,,,,,,,
2741,0 days 00:20:55.202000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1255202,,,,,,74.09381866455078,88.37384033203125,2721.0,,,,,,,,,,,,,,,,,,
2743,0 days 00:20:56.008000,FORMATION,1,"[2977, 3016, 3059, 3175]",1256008,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2744,0 days 00:20:56.216000,FORMATION,1,"[2977, 3016, 3059, 3175]",1256216,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2745,0 days 00:20:56.424000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1256424,,,,,,75.82291412353516,92.73958587646484,,,,,,,,,,,,,,,,,,,
2746,0 days 00:20:56.424000,FORMATION,1,"[2977, 3016, 3059, 3175]",1256424,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2747,0 days 00:20:56.619000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1256619,,,,,,77.36458587646484,93.40625,,,,,,,,,,,,,,,,,,,
2748,0 days 00:20:57.230000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1257230,,,,,,74.375,93.08333587646484,,,,,,,,,,,,,,,,,,,
2749,0 days 00:20:57.438000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1257438,,,,,,74.22916412353516,93.22916412353516,,,,,,,,,,,,,,,,,,,
2750,0 days 00:20:57.633000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1257633,,,,,,73.875,93.41666412353516,,,,,,,,,,,,,,,,,,,
2751,0 days 00:20:57.841000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1257841,,,,,,73.625,93.5,,,,,,,,,,,,,,,,,,,
2753,0 days 00:20:58.244000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1258244,,,,,,72.79166412353516,93.5,,,,,,,,,,,,,,,,,,,
2754,0 days 00:20:58.452000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1258452,,,,,,72.60416412353516,93.52083587646484,,,,,,,,,,,,,,,,,,,
2755,0 days 00:20:58.647000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1258647,,,,,,72.01805114746094,90.83955383300781,2721.0,,,,,,,,,,,,,,,,,,
2757,0 days 00:20:59.258000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1259258,,,,,,71.35416412353516,93.27083587646484,,,,,,,,,,,,,,,,,,,
2761,0 days 00:20:59.869000,MOVE,1,"[209649664, 204931072, 206503936, 208011264]",1259869,,,,,,70.17708587646484,93.34375,,,,,,,,,,,,,,,,,,,
2762,0 days 00:21:00.077000,MOVE,1,"[209649664, 204931072, 206503936, 208011264]",1260077,,,,,,70.19791412353516,93.19791412353516,,,,,,,,,,,,,,,,,,,
2764,0 days 00:21:00.883000,MOVE,1,"[178323456, 180092928, 180617216]",1260883,,,,,,69.27083587646484,93.6875,,,,,,,,,,,,,,,,,,,
2765,0 days 00:21:01.299000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1261299,,,,,,70.14159393310547,92.51344299316406,2721.0,,,,,,,,,,,,,,,,,,
2767,0 days 00:21:02.105000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1262105,,,,,,68.05208587646484,93.38541412353516,,,,,,,,,,,,,,,,,,,
2768,0 days 00:21:02.508000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1262508,,,,,,67.40625,93.19791412353516,,,,,,,,,,,,,,,,,,,
2769,0 days 00:21:02.716000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1262716,,,,,,67.0625,93.39583587646484,,,,,,,,,,,,,,,,,,,
2771,0 days 00:21:04.549000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1264549,,,,,,67.76280975341797,92.45440673828125,2748.0,,,,,,,,,,,,,,,,,,
2773,0 days 00:21:04.952000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1264952,,,,,,65.1875,92.08333587646484,,,,,,,,,,,,,,,,,,,
2777,0 days 00:21:07.994000,DE_QUEUE,1,"[1935, 3157, 3190]",1267994,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2779,0 days 00:21:08.813000,ORDER,1,"[178388991, 179109888, 180092928, 180617216]",1268813,,,,,,68.88701629638672,88.56412506103516,3217.0,,,,,,,,,,,,,,,,,,
2780,0 days 00:21:09.827000,MOVE,1,[174784512],1269827,,,,,,83.40625,73.69791412353516,,,,,,,,,,,,,,,,,,,
2782,0 days 00:21:10.633000,MOVE,1,[174784512],1270633,,,,,,68.67708587646484,89.63541412353516,,,,,,,,,,,,,,,,,,,
2783,0 days 00:21:10.841000,MOVE,1,[174784512],1270841,,,,,,68.48958587646484,89.78125,,,,,,,,,,,,,,,,,,,
2785,0 days 00:21:11.049000,ORDER,1,"[164429823, 128516096]",1271049,,,,,,68.17665100097656,91.87039184570312,3217.0,,,,,,,,,,,,,,,,,,
2786,0 days 00:21:11.244000,ORDER,1,"[164429823, 128516096]",1271244,,,,,,68.08381652832031,92.02619171142578,3217.0,,,,,,,,,,,,,,,,,,
2787,0 days 00:21:11.452000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1271452,,,,,,76.72135162353516,89.92447662353516,,,,,,,,,,,,,,,,,,,
2788,0 days 00:21:11.647000,DE_QUEUE,1,"[1935, 3157, 3190]",1271647,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2790,0 days 00:21:13.272000,ORDER,1,"[211288063, 213909504]",1273272,,,,,,98.0,45.0,3190.0,,,,,,,,,,,,,,,,,,
2791,0 days 00:21:13.688000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1273688,,,,,,99.65625,53.23958206176758,,,,,,,,,,,,,,,,,,,
2794,0 days 00:21:15.508000,BUILD,1,"[3223, 3264]",1275508,,,,49.0,Siege Workshop,97.0,56.0,,,,,,,,,,,,,,,,,,,
2795,0 days 00:21:15.716000,DE_QUEUE,1,"[1935, 3157, 3190]",1275716,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2799,0 days 00:21:17.744000,ORDER,1,[174850047],1277744,,,,,,71.77955627441406,91.62287902832031,3217.0,,,,,,,,,,,,,,,,,,
2800,0 days 00:21:18.147000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1278147,,,,,,73.71875,86.71875,,,,,,,,,,,,,,,,,,,
2801,0 days 00:21:18.355000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1278355,,,,,,73.16666412353516,87.0,,,,,,,,,,,,,,,,,,,
2802,0 days 00:21:18.563000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1278563,,,,,,73.16666412353516,87.0,,,,,,,,,,,,,,,,,,,
2803,0 days 00:21:18.966000,ORDER,1,[174850047],1278966,,,,,,69.05294799804688,87.77137756347656,2756.0,,,,,,,,,,,,,,,,,,
2804,0 days 00:21:19.577000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1279577,,,,,,78.41666412353516,88.75,,,,,,,,,,,,,,,,,,,
2805,0 days 00:21:19.772000,FORMATION,1,"[2977, 3016, 3059, 3175]",1279772,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2806,0 days 00:21:19.772000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1279772,,,,,,78.53385162353516,88.86197662353516,,,,,,,,,,,,,,,,,,,
2807,0 days 00:21:19.980000,FORMATION,1,"[2977, 3016, 3059, 3175]",1279980,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2808,0 days 00:21:20.188000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1280188,,,,,,78.6015625,88.91927337646484,,,,,,,,,,,,,,,,,,,
2809,0 days 00:21:20.188000,FORMATION,1,"[2977, 3016, 3059, 3175]",1280188,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2810,0 days 00:21:20.383000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1280383,,,,,,78.6015625,88.91927337646484,,,,,,,,,,,,,,,,,,,
2811,0 days 00:21:20.383000,FORMATION,1,"[2977, 3016, 3059, 3175]",1280383,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2812,0 days 00:21:20.591000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1280591,,,,,,78.59375,88.90625,,,,,,,,,,,,,,,,,,,
2813,0 days 00:21:20.591000,FORMATION,1,"[2977, 3016, 3059, 3175]",1280591,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2814,0 days 00:21:20.799000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1280799,,,,,,78.52864837646484,88.82552337646484,,,,,,,,,,,,,,,,,,,
2815,0 days 00:21:20.799000,FORMATION,1,"[2977, 3016, 3059, 3175]",1280799,,,,,,,,,,,,,,,,,,,,,4.0,Box,,,,
2816,0 days 00:21:21.202000,ORDER,1,[174850047],1281202,,,,,,71.16094970703125,86.99409484863281,2756.0,,,,,,,,,,,,,,,,,,
2818,0 days 00:21:21.605000,DE_QUEUE,1,"[1935, 3157, 3190]",1281605,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2819,0 days 00:21:22.216000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1282216,,,,,,73.83333587646484,87.16666412353516,,,,,,,,,,,,,,,,,,,
2820,0 days 00:21:22.424000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1282424,,,,,,73.67708587646484,87.17708587646484,,,,,,,,,,,,,,,,,,,
2821,0 days 00:21:22.619000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1282619,,,,,,73.51041412353516,87.34375,,,,,,,,,,,,,,,,,,,
2822,0 days 00:21:22.827000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1282827,,,,,,73.14583587646484,87.47916412353516,,,,,,,,,,,,,,,,,,,
2823,0 days 00:21:23.022000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1283022,,,,,,72.94791412353516,87.57291412353516,,,,,,,,,,,,,,,,,,,
2824,0 days 00:21:23.230000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1283230,,,,,,72.77083587646484,87.64583587646484,,,,,,,,,,,,,,,,,,,
2825,0 days 00:21:23.633000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1283633,,,,,,72.84375,87.05208587646484,,,,,,,,,,,,,,,,,,,
2826,0 days 00:21:23.841000,ORDER,1,[174850047],1283841,,,,,,72.38565063476562,86.6113052368164,2748.0,,,,,,,,,,,,,,,,,,
2828,0 days 00:21:24.855000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1284855,,,,,,78.375,84.83333587646484,,,,,,,,,,,,,,,,,,,
2829,0 days 00:21:25.063000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1285063,,,,,,78.5625,84.97916412353516,,,,,,,,,,,,,,,,,,,
2830,0 days 00:21:25.258000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1285258,,,,,,78.5625,84.97916412353516,,,,,,,,,,,,,,,,,,,
2831,0 days 00:21:25.466000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1285466,,,,,,77.97916412353516,85.10416412353516,,,,,,,,,,,,,,,,,,,
2834,0 days 00:21:25.869000,ORDER,1,"[180682751, 180092928]",1285869,,,,,,73.41825103759766,86.43152618408203,2748.0,,,,,,,,,,,,,,,,,,
2840,0 days 00:21:27.299000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1287299,,,,,,76.13541412353516,89.67708587646484,,,,,,,,,,,,,,,,,,,
2842,0 days 00:21:27.494000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1287494,,,,,,76.36458587646484,89.48958587646484,,,,,,,,,,,,,,,,,,,
2844,0 days 00:21:27.702000,MOVE,1,"[195100672, 197656576, 200474624, 208076800]",1287702,,,,,,76.28125,89.40625,,,,,,,,,,,,,,,,,,,
2846,0 days 00:21:28.105000,ORDER,1,"[180682751, 180092928]",1288105,,,,,,74.57929992675781,86.26903533935547,2756.0,,,,,,,,,,,,,,,,,,
2849,0 days 00:21:29.522000,ORDER,1,[174850047],1289522,,,,,,79.33518981933594,89.00678253173828,3217.0,,,,,,,,,,,,,,,,,,
2853,0 days 00:21:31.355000,DE_QUEUE,1,"[1935, 3157, 3190]",1291355,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2866,0 days 00:21:35.827000,MOVE,1,"[213909504, 211222528]",1295827,,,,,,97.36458587646484,50.57291793823242,,,,,,,,,,,,,,,,,,,
2867,0 days 00:21:36.022000,MOVE,1,"[213909504, 211222528]",1296022,,,,,,97.07291412353516,50.07291793823242,,,,,,,,,,,,,,,,,,,
2868,0 days 00:21:36.230000,SPECIAL,1,"[835584, 825088]",1296230,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2870,0 days 00:21:36.438000,SPECIAL,1,"[835584, 825088]",1296438,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2871,0 days 00:21:36.633000,SPECIAL,1,"[835584, 825088]",1296633,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2874,0 days 00:21:37.452000,SPECIAL,1,"[679936, 640768, 642304, 690176, 668928, 848896, 500992]",1297452,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2875,0 days 00:21:38.063000,MOVE,1,[211681280],1298063,,,,,,99.11458587646484,41.57291793823242,,,,,,,,,,,,,,,,,,,
2876,0 days 00:21:38.258000,ORDER,1,[174850047],1298258,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
2877,0 days 00:21:38.466000,ORDER,1,[174850047],1298466,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
2878,0 days 00:21:38.674000,ORDER,1,[174850047],1298674,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
2879,0 days 00:21:39.077000,DE_QUEUE,1,"[1935, 3157, 3190]",1299077,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2880,0 days 00:21:39.883000,SPECIAL,1,"[679936, 640768, 642304, 690176, 835584, 825088]",1299883,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2881,0 days 00:21:41.105000,DE_QUEUE,1,[2577],1301105,1.0,93.0,Spearman,,,,,,,,,,,,,,,,,,,,,,,
2883,0 days 00:21:41.716000,GATHER_POINT,1,[2577],1301716,,,,,,85.5,77.5,2577.0,12.0,,,,,,,,,,,,,,,,,
2885,0 days 00:21:43.744000,GATHER_POINT,1,[3190],1303744,,,,,,96.92708587646484,51.30208206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,
2887,0 days 00:21:45.772000,UNGARRISON,1,[3190],1305772,,,,,,,,2613.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2888,0 days 00:21:45.980000,UNGARRISON,1,[3190],1305980,,,,,,,,1957.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2892,0 days 00:21:48.216000,BUILD,1,"[1957, 2613]",1308216,,,,796.0,Palisade Gate,98.5,52.0,,,,,,,,,,,,,,,,,,,
2895,0 days 00:21:49.230000,GATHER_POINT,1,[3190],1309230,,,,,,97.0,56.0,3273.0,49.0,,,,,,,,,,,,,,,,,
2896,0 days 00:21:49.438000,UNGARRISON,1,[3190],1309438,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2898,0 days 00:21:49.633000,DE_QUEUE,1,"[1935, 3157, 3190]",1309633,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2899,0 days 00:21:50.452000,ORDER,1,"[217382911, 174063616, 211222528]",1310452,,,,,,98.5,48.5,3224.0,,,,,,,,,,,,,,,,,,
2901,0 days 00:21:51.466000,GATHER_POINT,1,[3190],1311466,,,,,,96.5,47.5,767.0,1717.0,,,,,,,,,,,,,,,,,
2902,0 days 00:21:52.077000,DE_QUEUE,1,"[1935, 3157, 3190]",1312077,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2903,0 days 00:21:52.272000,DE_QUEUE,1,"[1935, 3157, 3190]",1312272,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2906,0 days 00:21:53.702000,BUILD,1,"[2665, 2783]",1313702,,,,50.0,Farm,97.5,75.5,,,,,,,,,,,,,,,,,,,
2907,0 days 00:21:54.313000,BUILD,1,[2783],1314313,,,,50.0,Farm,94.5,75.5,,,,,,,,,,,,,,,,,,,
2908,0 days 00:21:55.119000,BUILD,1,[2535],1315119,,,,50.0,Farm,93.5,72.5,,,,,,,,,,,,,,,,,,,
2909,0 days 00:21:55.522000,ORDER,1,"[166199295, 217317376, 218693632]",1315522,,,,,,91.5,83.5,2050.0,,,,,,,,,,,,,,,,,,
2911,0 days 00:21:55.730000,ORDER,1,"[166199295, 217317376, 218693632]",1315730,,,,,,91.5,83.5,2050.0,,,,,,,,,,,,,,,,,,
2914,0 days 00:21:57.966000,SPECIAL,1,"[835584, 690176]",1317966,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2915,0 days 00:21:58.577000,SPECIAL,1,[848896],1318577,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2917,0 days 00:21:59.188000,SPECIAL,1,"[835584, 690176]",1319188,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2919,0 days 00:21:59.799000,GATHER_POINT,1,[3190],1319799,,,,,,103.5,43.5,2286.0,66.0,,,,,,,,,,,,,,,,,
2920,0 days 00:22:00.202000,GATHER_POINT,1,[3190],1320202,,,,,,103.5,43.5,2286.0,66.0,,,,,,,,,,,,,,,,,
2922,0 days 00:22:01.216000,MOVE,1,[211681280],1321216,,,,,,96.76041412353516,29.92708396911621,,,,,,,,,,,,,,,,,,,
2927,0 days 00:22:03.244000,ORDER,1,"[166199295, 217317376, 218693632]",1323244,,,,,,20.5,8.5,2494.0,,,,,,,,,,,,,,,,,,
2929,0 days 00:22:03.855000,MOVE,1,[211681280],1323855,,,,,,98.45833587646484,28.33333396911621,,,,,,,,,,,,,,,,,,,
2931,0 days 00:22:04.258000,ORDER,1,[211746815],1324258,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
2933,0 days 00:22:05.077000,DE_QUEUE,1,"[1935, 3157, 3190]",1325077,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2934,0 days 00:22:05.883000,GATHER_POINT,1,[3190],1325883,,,,,,98.5,48.5,3224.0,50.0,,,,,,,,,,,,,,,,,
2935,0 days 00:22:06.091000,UNGARRISON,1,[3190],1326091,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2936,0 days 00:22:07.105000,ORDER,1,"[217382911, 176685056, 213909504]",1327105,,,,,,95.5,47.5,766.0,,,,,,,,,,,,,,,,,,
2937,0 days 00:22:07.508000,ORDER,1,"[217382911, 176685056, 213909504]",1327508,,,,,,96.5,47.5,767.0,,,,,,,,,,,,,,,,,,
2939,0 days 00:22:10.758000,GATHER_POINT,1,[3157],1330758,,,,,,110.5,78.5,1410.0,1051.0,,,,,,,,,,,,,,,,,
2941,0 days 00:22:11.174000,DE_QUEUE,1,"[1935, 3157, 3190]",1331174,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2942,0 days 00:22:11.369000,DE_QUEUE,1,"[1935, 3157, 3190]",1331369,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
2946,0 days 00:22:14.827000,ORDER,1,"[128319487, 171245568, 164036608, 164429824]",1334827,,,,,,103.5,43.5,2286.0,,,,,,,,,,,,,,,,,,
2947,0 days 00:22:15.841000,SPECIAL,1,"[679936, 848896, 690176, 835584]",1335841,,,,,,,,3190.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
2949,0 days 00:22:16.452000,GATHER_POINT,1,[3190],1336452,,,,,,104.5,43.5,2283.0,66.0,,,,,,,,,,,,,,,,,
2950,0 days 00:22:16.647000,UNGARRISON,1,[3190],1336647,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2951,0 days 00:22:16.855000,UNGARRISON,1,[3190],1336855,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
2954,0 days 00:22:18.688000,GATHER_POINT,1,[3190],1338688,,,,,,96.5,47.5,767.0,1717.0,,,,,,,,,,,,,,,,,
2955,0 days 00:22:19.702000,DE_QUEUE,1,[3273],1339702,1.0,280.0,Mangonel,,,,,,,,,,,,,,,,,,,,,,,
2958,0 days 00:22:21.119000,DE_QUEUE,1,[2577],1341119,1.0,93.0,Spearman,,,,,,,,,,,,,,,,,,,,,,,
2962,0 days 00:22:22.549000,MOVE,1,"[208076800, 200474624, 197656576, 195100672, 174784512]",1342549,,,,,,82.43228912353516,91.609375,,,,,,,,,,,,,,,,,,,
2963,0 days 00:22:22.549000,FORMATION,1,"[3175, 3059, 3016, 2977, 2667]",1342549,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2965,0 days 00:22:22.744000,FORMATION,1,"[3175, 3059, 3016, 2977, 2667]",1342744,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2966,0 days 00:22:23.147000,FORMATION,1,"[3175, 3059, 3016, 2977, 2667]",1343147,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2967,0 days 00:22:24.174000,FORMATION,1,"[2667, 3059, 3175, 3016, 2977]",1344174,,,,,,,,,,,,,,,,,,,,,2.0,Line,,,,
2969,0 days 00:22:24.577000,STANCE,1,"[2667, 3059, 3175, 3016, 2977]",1344577,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
2970,0 days 00:22:24.577000,MOVE,1,"[174784512, 200474624, 208076800, 197656576, 195100672]",1344577,,,,,,99.09375,75.51041412353516,,,,,,,,,,,,,,,,,,,
