,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
3544,0 days 00:26:00.897000,Gather,Tree (Dragon),1,[238092287],,,1560897,,,,111.5,79.5,1418,,,,,,,,,,,,,,,,,,,
3549,0 days 00:26:02.938000,Move,,1,[237764608],,,1562938,,,,109.63541412353516,85.59375,,,,,,,,,,,,,,,,,,,,
3550,0 days 00:26:03.133000,Move,,1,[237764608],,,1563133,,,,115.82291412353516,89.40625,,,,,,,,,,,,,,,,,,,,
3551,0 days 00:26:03.549000,Patrol,,1,[3628],,,1563549,,,,110.70833587646484,86,,,,,,,,,,,,,,,,,,,,
3554,0 days 00:26:06.188000,Target,House,1,"[213909503, 216727552, 210960384, 219086848]",,,1566188,,,,107,84,2800,,,,,,,,,,,,,,,,,,,
3555,0 days 00:26:06.591000,Move,,1,"[213843968, 216727552, 210960384, 219086848]",,,1566591,,,,106.29166412353516,90.91666412353516,,,,,,,,,,,,,,,,,,,,
3557,0 days 00:26:08.619000,Build,Town Center,1,"[3263, 3307, 3219, 3343]",,,1568619,,621,Town Center,86,99,,,,,,,,,,,,,,,,,,,,
3559,0 days 00:26:09.841000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1569841,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3561,0 days 00:26:11.258000,Delete,,1,[3523],,,1571258,,,,,,,,,,,,,,,,,,,,,,,,,
3562,0 days 00:26:12.077000,Delete,,1,[3512],,,1572077,,,,,,,,,,,,,,,,,,,,,,,,,
3563,0 days 00:26:12.688000,Gather,Lion,1,"[166199295, 218693632]",,,1572688,,,,89.5,112.5,2382,,,,,,,,,,,,,,,,,,,
3564,0 days 00:26:12.883000,Move,,1,"[166133760, 218693632]",,,1572883,,,,89.38541412353516,101.30208587646484,,,,,,,,,,,,,,,,,,,,
3565,0 days 00:26:13.091000,Target,Town Center,1,"[166199295, 218693632]",,,1573091,,,,86,99,3657,,,,,,,,,,,,,,,,,,,
3566,0 days 00:26:13.494000,Target,Town Center,1,"[166199295, 218693632]",,,1573494,,,,86,99,3657,,,,,,,,,,,,,,,,,,,
3568,0 days 00:26:14.105000,Patrol,,1,"[3059, 3395, 3628]",,,1574105,,,,91.60416412353516,99.89583587646484,,,,,,,,,,,,,,,,,,,,
3569,0 days 00:26:14.508000,Queue,Spearman,1,[2577],1,93,1574508,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
3570,0 days 00:26:14.924000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1574924,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3572,0 days 00:26:15.522000,Move,,1,"[220725248, 174784512, 219414528]",,,1575522,,,,92.09375,70.67708587646484,,,,,,,,,,,,,,,,,,,,
3573,0 days 00:26:15.938000,Move,,1,"[220725248, 174784512, 219414528]",,,1575938,,,,90.04166412353516,106.08333587646484,,,,,,,,,,,,,,,,,,,,
3574,0 days 00:26:15.938000,Formation,Staggered,1,"[3368, 2667, 3348]",,,1575938,,,,,,,,,,,,,,,,,,,7,Staggered,,,,,
3575,0 days 00:26:16.133000,Patrol,,1,"[3368, 2667, 3348]",,,1576133,,,,90.15625,103.90625,,,,,,,,,,,,,,,,,,,,
3577,0 days 00:26:18.174000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1578174,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3578,0 days 00:26:19.188000,Move,,1,[222494720],,,1579188,,,,89.5,87.70833587646484,,,,,,,,,,,,,,,,,,,,
3581,0 days 00:26:21.619000,Move,,1,[238026752],,,1581619,,,,74.625,43.45833206176758,,,,,,,,,,,,,,,,,,,,
3587,0 days 00:26:24.258000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1584258,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3588,0 days 00:26:24.869000,Move,,1,[210829312],,,1584869,,,,63.45833206176758,32.08333206176758,,,,,,,,,,,,,,,,,,,,
3589,0 days 00:26:25.077000,Move,,1,[210829312],,,1585077,,,,54.01041793823242,20.84375,,,,,,,,,,,,,,,,,,,,
3590,0 days 00:26:25.272000,Move,,1,[210829312],,,1585272,,,,40.05208206176758,13.010416984558105,,,,,,,,,,,,,,,,,,,,
3592,0 days 00:26:26.897000,Gather,Relic,1,"[210894847, 209649664]",,,1586897,,,,20.5,8.5,2494,,,,,,,,,,,,,,,,,,,
3596,0 days 00:26:28.119000,Target,Monastery,1,[238092287],,,1588119,,,,99.5,37.5,3140,,,,,,,,,,,,,,,,,,,
3599,0 days 00:26:28.730000,Move,,1,[240910336],,,1588730,,,,90.42708587646484,39.96875,,,,,,,,,,,,,,,,,,,,
3601,0 days 00:26:29.744000,Patrol,,1,"[3016, 3394, 2977]",,,1589744,,,,87.86458587646484,38.19791793823242,,,,,,,,,,,,,,,,,,,,
3603,0 days 00:26:31.577000,Move,,1,[235864064],,,1591577,,,,100.90625,53.32291793823242,,,,,,,,,,,,,,,,,,,,
3604,0 days 00:26:31.577000,Move,,1,[235864064],,,1591577,,,,100.71875,53.80208206176758,,,,,,,,,,,,,,,,,,,,
3606,0 days 00:26:32.188000,Queue,Mangonel,1,[3273],1,280,1592188,Mangonel,,,,,,,,,,,,,,,,,,,,,,,,
3607,0 days 00:26:32.188000,Gather Point,,1,[3273],,,1592188,,,,98.17708587646484,60.01041793823242,-1,-1,,,,,,,,,,,,,,,,,,
3608,0 days 00:26:32.591000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1592591,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3611,0 days 00:26:34.827000,Target,Town Center,1,"[213909503, 216727552, 210960384, 219086848]",,,1594827,,,,86,99,3657,,,,,,,,,,,,,,,,,,,
3613,0 days 00:26:35.841000,Move,,1,"[219414528, 220725248, 174784512]",,,1595841,,,,83.0234375,92.24739837646484,,,,,,,,,,,,,,,,,,,,
3615,0 days 00:26:36.244000,Patrol,,1,"[3348, 3368, 2667]",,,1596244,,,,82.9765625,92.5859375,,,,,,,,,,,,,,,,,,,,
3616,0 days 00:26:36.647000,Move,,1,[222494720],,,1596647,,,,84.91666412353516,87.375,,,,,,,,,,,,,,,,,,,,
3617,0 days 00:26:38.077000,Order,,1,[235929599],,,1598077,,,,92.69786071777344,55.87971496582031,3605,,,,,,,,,,,,,,,,,,,
3619,0 days 00:26:39.897000,Order,,1,[240975871],,,1599897,,,,83.5,45.60407257080078,3598,,,,,,,,,,,,,,,,,,,
3621,0 days 00:26:40.924000,Move,,1,[235864064],,,1600924,,,,100.38541412353516,54.51041793823242,,,,,,,,,,,,,,,,,,,,
3624,0 days 00:26:43.355000,Move,,1,[236257280],,,1603355,,,,97.875,52.625,,,,,,,,,,,,,,,,,,,,
3625,0 days 00:26:43.563000,Move,,1,[236257280],,,1603563,,,,97.72916412353516,52.5625,,,,,,,,,,,,,,,,,,,,
3626,0 days 00:26:43.758000,Move,,1,[236257280],,,1603758,,,,97.92708587646484,52.13541793823242,,,,,,,,,,,,,,,,,,,,
3628,0 days 00:26:44.174000,Move,,1,"[235798528, 164495360]",,,1604174,,,,97.61458587646484,51.03125,,,,,,,,,,,,,,,,,,,,
3629,0 days 00:26:44.369000,Move,,1,"[235798528, 164495360]",,,1604369,,,,96.36458587646484,50.19791793823242,,,,,,,,,,,,,,,,,,,,
3630,0 days 00:26:44.980000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1604980,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3636,0 days 00:26:47.619000,Order,,1,[240975871],,,1607619,,,,82.34008789,43.788516998291016,2510,,,,,,,,,,,,,,,,,,,
3639,0 days 00:26:48.633000,Move,,1,[235864064],,,1608633,,,,95.70833587646484,51.70833206176758,,,,,,,,,,,,,,,,,,,,
3640,0 days 00:26:49.049000,Move,,1,[235864064],,,1609049,,,,95.35416412353516,51.4375,,,,,,,,,,,,,,,,,,,,
3642,0 days 00:26:49.855000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1609855,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3643,0 days 00:26:50.063000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1610063,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3645,0 days 00:26:51.480000,Move,,1,[164495360],,,1611480,,,,94.34375,52.55208206176758,,,,,,,,,,,,,,,,,,,,
3650,0 days 00:26:53.716000,Order,,1,"[197722111, 195100672, 222429184]",,,1613716,,,,78.01141357421875,46.953182220458984,2510,,,,,,,,,,,,,,,,,,,
3652,0 days 00:26:54.522000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1614522,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3653,0 days 00:26:55.341000,Target,Siege Workshop,1,[235929599],,,1615341,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
3656,0 days 00:26:57.577000,Move,,1,[211222528],,,1617577,,,,110.5,48.70833206176758,,,,,,,,,,,,,,,,,,,,
3657,0 days 00:26:58.188000,Move,,1,"[180027392, 175177728, 211222528, 217317376, 233046016, 234029056]",,,1618188,,,,114,45.5,,,,,,,,,,,,,,,,,,,,
3658,0 days 00:26:58.383000,Move,,1,"[180027392, 175177728, 211222528, 217317376, 233046016, 234029056]",,,1618383,,,,114.28125,43.86458206176758,,,,,,,,,,,,,,,,,,,,
3661,0 days 00:26:59.202000,Build,Town Center,1,"[2747, 2673, 3223, 3316, 3556, 3571]",,,1619202,,621,Town Center,114,39,,,,,,,,,,,,,,,,,,,,
3664,0 days 00:27:02.452000,Build,Mill,1,"[3633, 3653, 3277]",,,1622452,,68,Mill,114,63,,,,,,,,,,,,,,,,,,,,
3665,0 days 00:27:03.063000,Build,Farm,1,"[3633, 3653, 3277]",,,1623063,,50,Farm,116.5,63.5,,,,,,,,,,,,,,,,,,,,
3666,0 days 00:27:03.258000,Reseed,Farm,1,"[3633, 3653, 3277]",,,1623258,,50,Farm,116.5,63.5,,,,,,,,,,,,,,,,,,,,
3667,0 days 00:27:03.258000,Build,Farm,1,"[3633, 3653, 3277]",,,1623258,,50,Farm,114.5,60.5,,,,,,,,,,,,,,,,,,,,
3668,0 days 00:27:03.466000,Reseed,Farm,1,"[3633, 3653, 3277]",,,1623466,,50,Farm,114.5,60.5,,,,,,,,,,,,,,,,,,,,
3669,0 days 00:27:03.674000,Build,Farm,1,"[3633, 3653, 3277]",,,1623674,,50,Farm,111.5,62.5,,,,,,,,,,,,,,,,,,,,
3671,0 days 00:27:04.272000,Target,Mill,1,"[238157823, 239403008, 214761472]",,,1624272,,,,114,63,3712,,,,,,,,,,,,,,,,,,,
3672,0 days 00:27:04.480000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1624480,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3675,0 days 00:27:05.897000,Build,Farm,1,"[3675, 2532]",,,1625897,,50,Farm,111.5,65.5,,,,,,,,,,,,,,,,,,,,
3677,0 days 00:27:06.105000,Build,Farm,1,"[3675, 2532]",,,1626105,,50,Farm,108.5,65.5,,,,,,,,,,,,,,,,,,,,
3679,0 days 00:27:07.938000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1627938,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3681,0 days 00:27:08.549000,Patrol,,1,"[3368, 2667, 3348]",,,1628549,,,,79.02083587646484,92.5625,,,,,,,,,,,,,,,,,,,,
3683,0 days 00:27:09.147000,Move,,1,[222494720],,,1629147,,,,83.84375,83.80208587646484,,,,,,,,,,,,,,,,,,,,
3685,0 days 00:27:09.758000,Attack Ground,,1,[3395],,,1629758,,,,77.92708587646484,85.51041412353516,,,,,,,,,,,,,,,,,,,,
3686,0 days 00:27:10.174000,Move,,1,[222494720],,,1630174,,,,84.91666412353516,82.875,,,,,,,,,,,,,,,,,,,,
3687,0 days 00:27:10.369000,Move,,1,[222494720],,,1630369,,,,85,82.58333587646484,,,,,,,,,,,,,,,,,,,,
3689,0 days 00:27:11.188000,Move,,1,"[220725248, 174784512, 219414528]",,,1631188,,,,77.95833587646484,90.79166412353516,,,,,,,,,,,,,,,,,,,,
3690,0 days 00:27:11.591000,Order,,1,"[165806079, 166658048]",,,1631591,,,,77.15574645996094,86.76580810546875,3447,,,,,,,,,,,,,,,,,,,
3691,0 days 00:27:12.202000,Move,,1,[222494720],,,1632202,,,,82.42708587646484,84.09375,,,,,,,,,,,,,,,,,,,,
3694,0 days 00:27:13.619000,Move,,1,[225902592],,,1633619,,,,84.76041412353516,88.63541412353516,,,,,,,,,,,,,,,,,,,,
3695,0 days 00:27:13.827000,Move,,1,[225902592],,,1633827,,,,85.27083587646484,88.5625,,,,,,,,,,,,,,,,,,,,
3698,0 days 00:27:15.049000,Attack Ground,,1,[3395],,,1635049,,,,78.01041412353516,85.30208587646484,,,,,,,,,,,,,,,,,,,,
3700,0 days 00:27:16.063000,Order,,1,"[219480063, 220725248, 174784512]",,,1636063,,,,76.91690063476562,86.24108887,3447,,,,,,,,,,,,,,,,,,,
3702,0 days 00:27:17.272000,Move,,1,[237764608],,,1637272,,,,88.23958587646484,93.07291412353516,,,,,,,,,,,,,,,,,,,,
3703,0 days 00:27:17.480000,Move,,1,[237764608],,,1637480,,,,85.35416412353516,93.6875,,,,,,,,,,,,,,,,,,,,
3706,0 days 00:27:19.716000,Order,,1,[240975871],,,1639716,,,,71.14681243896484,49.5065918,3402,,,,,,,,,,,,,,,,,,,
3708,0 days 00:27:20.327000,Move,,1,"[197656576, 195100672]",,,1640327,,,,64.82552337646484,63.61198043823242,,,,,,,,,,,,,,,,,,,,
3710,0 days 00:27:20.522000,Formation,Line,1,"[3016, 2977]",,,1640522,,,,,,,,,,,,,,,,,,,2,Line,,,,,
3711,0 days 00:27:20.730000,Formation,Line,1,"[3016, 2977]",,,1640730,,,,,,,,,,,,,,,,,,,2,Line,,,,,
3712,0 days 00:27:20.730000,Move,,1,"[197656576, 195100672]",,,1640730,,,,66.17708587646484,68.19791412353516,,,,,,,,,,,,,,,,,,,,
3714,0 days 00:27:21.133000,Move,,1,"[197656576, 195100672]",,,1641133,,,,67.04166412353516,66.83333587646484,,,,,,,,,,,,,,,,,,,,
3715,0 days 00:27:21.133000,Formation,Line,1,"[3016, 2977]",,,1641133,,,,,,,,,,,,,,,,,,,2,Line,,,,,
3716,0 days 00:27:21.341000,Move,,1,"[197656576, 195100672]",,,1641341,,,,67.02083587646484,66.8125,,,,,,,,,,,,,,,,,,,,
3717,0 days 00:27:21.549000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1641549,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3719,0 days 00:27:22.563000,Order,,1,[164560895],,,1642563,,,,66.7520752,66.41262054,2510,,,,,,,,,,,,,,,,,,,
3720,0 days 00:27:22.966000,Order,,1,[164560895],,,1642966,,,,66.7520752,66.41262054,2510,,,,,,,,,,,,,,,,,,,
3723,0 days 00:27:24.994000,Queue,Monk,1,[3140],1,125,1644994,Monk,,,,,,,,,,,,,,,,,,,,,,,,
3728,0 days 00:27:28.244000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1648244,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3732,0 days 00:27:29.869000,Move,,1,"[171245568, 219283456, 241106944, 164036608]",,,1649869,,,,106.42708587646484,50.84375,,,,,,,,,,,,,,,,,,,,
3738,0 days 00:27:32.924000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1652924,,50,Farm,110.5,37.5,,,,,,,,,,,,,,,,,,,,
3742,0 days 00:27:33.522000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1653522,,50,Farm,110.5,40.5,,,,,,,,,,,,,,,,,,,,
3743,0 days 00:27:33.938000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1653938,,50,Farm,110.5,43.5,,,,,,,,,,,,,,,,,,,,
3744,0 days 00:27:34.341000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1654341,,50,Farm,113.5,42.5,,,,,,,,,,,,,,,,,,,,
3746,0 days 00:27:34.952000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1654952,,50,Farm,116.5,42.5,,,,,,,,,,,,,,,,,,,,
3747,0 days 00:27:35.355000,Build,Farm,1,"[2613, 3346, 3679, 2503]",,,1655355,,50,Farm,117.5,39.5,,,,,,,,,,,,,,,,,,,,
3748,0 days 00:27:35.758000,Target,Farm,1,[164560895],,,1655758,,,,113.5,42.5,3769,,,,,,,,,,,,,,,,,,,
3750,0 days 00:27:37.799000,Queue,Villager,1,[3756],1,83,1657799,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3752,0 days 00:27:37.994000,Gather Point,Stone Mine,1,[3756],,,1657994,,,,82.5,99.5,2238,102,,,,,,,,,,,,,,,,,,
3755,0 days 00:27:38.813000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1658813,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3758,0 days 00:27:40.022000,Buy,,1,[3574],100,,1660022,,,,,,,,,,,,,,,,,,,,,0,Food,,,
3759,0 days 00:27:40.230000,Buy,,1,[3574],100,,1660230,,,,,,,,,,,,,,,,,,,,,0,Food,,,
3760,0 days 00:27:40.438000,Buy,,1,[3574],100,,1660438,,,,,,,,,,,,,,,,,,,,,0,Food,,,
3763,0 days 00:27:41.049000,Research,Heavy Plow,1,[3712],,,1661049,,,,,,,,,,,,,13,Heavy Plow,,,,,,,,,,,
3765,0 days 00:27:41.855000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1661855,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3768,0 days 00:27:45.105000,Order,,1,[174850047],,,1665105,,,,68.59544372558594,76.88053131103516,2960,,,,,,,,,,,,,,,,,,,
3770,0 days 00:27:45.508000,Order,,1,[174850047],,,1665508,,,,68.1648941,76.97703552246094,3199,,,,,,,,,,,,,,,,,,,
3771,0 days 00:27:45.716000,Order,,1,[174850047],,,1665716,,,,68.37998199,76.70957946777344,3199,,,,,,,,,,,,,,,,,,,
3773,0 days 00:27:45.924000,Move,,1,[174784512],,,1665924,,,,71,76.16666412353516,,,,,,,,,,,,,,,,,,,,
3774,0 days 00:27:46.119000,Move,,1,[174784512],,,1666119,,,,70.6875,75.47916412353516,,,,,,,,,,,,,,,,,,,,
3775,0 days 00:27:46.327000,Move,,1,[174784512],,,1666327,,,,69.01041412353516,75.01041412353516,,,,,,,,,,,,,,,,,,,,
3776,0 days 00:27:46.730000,Move,,1,[174784512],,,1666730,,,,68.44791412353516,74.73958587646484,,,,,,,,,,,,,,,,,,,,
3777,0 days 00:27:46.938000,Order,,1,[174850047],,,1666938,,,,67.12910461425781,75.36833190917969,3217,,,,,,,,,,,,,,,,,,,
3779,0 days 00:27:47.133000,Move,,1,[225902592],,,1667133,,,,72.3125,76.1875,,,,,,,,,,,,,,,,,,,,
3781,0 days 00:27:47.549000,Move,,1,[225902592],,,1667549,,,,72.67708587646484,76.51041412353516,,,,,,,,,,,,,,,,,,,,
3782,0 days 00:27:47.744000,Move,,1,[225902592],,,1667744,,,,72.5,76.375,,,,,,,,,,,,,,,,,,,,
3783,0 days 00:27:47.952000,Move,,1,[225902592],,,1667952,,,,72.16666412353516,75.58333587646484,,,,,,,,,,,,,,,,,,,,
3784,0 days 00:27:48.147000,Order,,1,[174850047],,,1668147,,,,69.59814453,72.84966278076172,3447,,,,,,,,,,,,,,,,,,,
3785,0 days 00:27:48.563000,Move,,1,[174784512],,,1668563,,,,67.39583587646484,72.97916412353516,,,,,,,,,,,,,,,,,,,,
3786,0 days 00:27:48.966000,Order,,1,[174850047],,,1668966,,,,69.46081543,73.99193572998047,3217,,,,,,,,,,,,,,,,,,,
3788,0 days 00:27:49.174000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1669174,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3789,0 days 00:27:49.980000,Order,,1,[174850047],,,1669980,,,,69.31685638427734,75.21580505371094,2960,,,,,,,,,,,,,,,,,,,
3790,0 days 00:27:50.383000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1670383,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3791,0 days 00:27:51.202000,Order,,1,[174850047],,,1671202,,,,68.89748383,75.57477569580078,3199,,,,,,,,,,,,,,,,,,,
3792,0 days 00:27:51.397000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1671397,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3794,0 days 00:27:52.619000,Order,,1,[220790783],,,1672619,,,,68.47068024,70.89372253417969,3447,,,,,,,,,,,,,,,,,,,
3796,0 days 00:27:52.827000,Stance,Stand Ground,1,[3368],,,1672827,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3797,0 days 00:27:52.827000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1672827,,,,68.36562347,70.84210968017578,3447,,,,,,,,,,,,,,,,,,,
3799,0 days 00:27:53.022000,Stance,Stand Ground,1,[3368],,,1673022,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3801,0 days 00:27:53.230000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1673230,,,,68.23255157470703,70.7767334,3447,,,,,,,,,,,,,,,,,,,
3802,0 days 00:27:53.230000,Stance,Stand Ground,1,[3368],,,1673230,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3803,0 days 00:27:53.438000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1673438,,,,68.11348724365234,70.71823883,3447,,,,,,,,,,,,,,,,,,,
3804,0 days 00:27:53.633000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1673633,,,,67.99442291259766,70.65974426269531,3447,,,,,,,,,,,,,,,,,,,
3805,0 days 00:27:53.633000,Stance,Stand Ground,1,[3368],,,1673633,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3807,0 days 00:27:53.841000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1673841,,,,67.88936614990234,70.60813141,3447,,,,,,,,,,,,,,,,,,,
3808,0 days 00:27:53.841000,Stance,Stand Ground,1,[3368],,,1673841,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3809,0 days 00:27:54.049000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1674049,,,,67.77730560302734,70.5530777,3447,,,,,,,,,,,,,,,,,,,
3810,0 days 00:27:54.049000,Stance,Stand Ground,1,[3368],,,1674049,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
3811,0 days 00:27:54.244000,Order,,1,"[164560895, 247332864, 243859456, 244580352, 247988224]",,,1674244,,,,67.67224884033203,70.50148773,3447,,,,,,,,,,,,,,,,,,,
3817,0 days 00:27:56.883000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1676883,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3825,0 days 00:28:00.744000,Queue,Mangonel,1,[3273],1,280,1680744,Mangonel,,,,,,,,,,,,,,,,,,,,,,,,
3826,0 days 00:28:00.952000,Gather Point,,1,[3273],,,1680952,,,,94.29166412353516,75.875,-1,-1,,,,,,,,,,,,,,,,,,
3828,0 days 00:28:01.355000,Move,,1,[241238016],,,1681355,,,,83.54166412353516,82.375,,,,,,,,,,,,,,,,,,,,
3830,0 days 00:28:02.369000,Move,,1,"[241238016, 237764608]",,,1682369,,,,79.19010162353516,90.12239837646484,,,,,,,,,,,,,,,,,,,,
3831,0 days 00:28:02.980000,Patrol,,1,"[3681, 3628]",,,1682980,,,,85.80208587646484,88.21875,,,,,,,,,,,,,,,,,,,,
3835,0 days 00:28:03.799000,Gather Point,,1,[3273],,,1683799,,,,90.92708587646484,75.88541412353516,-1,-1,,,,,,,,,,,,,,,,,,
3837,0 days 00:28:04.813000,Move,,1,[235864064],,,1684813,,,,92.94791412353516,66.07291412353516,,,,,,,,,,,,,,,,,,,,
3838,0 days 00:28:05.008000,Move,,1,[235864064],,,1685008,,,,91.82291412353516,67.78125,,,,,,,,,,,,,,,,,,,,
3840,0 days 00:28:05.619000,Move,,1,[245039104],,,1685619,,,,96.35416412353516,64.35416412353516,,,,,,,,,,,,,,,,,,,,
3841,0 days 00:28:06.022000,Move,,1,[235864064],,,1686022,,,,90.69791412353516,68.11458587646484,,,,,,,,,,,,,,,,,,,,
3842,0 days 00:28:06.230000,Queue,Villager,1,"[1935, 3157, 3190]",1,83,1686230,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3845,0 days 00:28:06.841000,Move,,1,[235864064],,,1686841,,,,92.26041412353516,70.59375,,,,,,,,,,,,,,,,,,,,
3847,0 days 00:28:07.244000,Move,,1,[245039104],,,1687244,,,,94.29166412353516,88.08333587646484,,,,,,,,,,,,,,,,,,,,
3848,0 days 00:28:08.063000,Gather Point,,1,[2577],,,1688063,,,,91.70833587646484,71.58333587646484,-1,-1,,,,,,,,,,,,,,,,,,
3849,0 days 00:28:08.063000,Queue,Spearman,1,[2577],1,93,1688063,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
3853,0 days 00:28:10.897000,Build,Barracks,1,[3792],,,1690897,,12,Barracks,100.5,61.5,,,,,,,,,,,,,,,,,,,,
3854,0 days 00:28:12.938000,Gather,Stone Mine,1,"[238944255, 243728384, 246546432, 235077632]",,,1692938,,,,104.5,58.5,2116,,,,,,,,,,,,,,,,,,,
3855,0 days 00:28:13.549000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,1693549,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3856,0 days 00:28:13.952000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,1693952,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3857,0 days 00:28:14.147000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,1694147,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3858,0 days 00:28:14.355000,Move,,1,[235864064],,,1694355,,,,90.64583587646484,77.02083587646484,,,,,,,,,,,,,,,,,,,,
3860,0 days 00:28:15.369000,Patrol,,1,[3681],,,1695369,,,,80.35416412353516,87.8125,,,,,,,,,,,,,,,,,,,,
3861,0 days 00:28:15.772000,Patrol,,1,[3628],,,1695772,,,,78.30208587646484,94.38541412353516,,,,,,,,,,,,,,,,,,,,
3864,0 days 00:28:18.619000,Build,Farm,1,"[3223, 3571]",,,1698619,,50,Farm,113.5,45.5,,,,,,,,,,,,,,,,,,,,
3865,0 days 00:28:18.827000,Build,Farm,1,"[3223, 3571]",,,1698827,,50,Farm,116.5,45.5,,,,,,,,,,,,,,,,,,,,
3866,0 days 00:28:19.022000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,1699022,Villager,,,,,,,,,,,,,,,,,,,,,,,,
3874,0 days 00:28:20.452000,Build,Farm,1,"[3654, 3706, 3781]",,,1700452,,50,Farm,106.5,46.5,,,,,,,,,,,,,,,,,,,,
3880,0 days 00:28:22.272000,Build,Farm,1,"[3654, 3706, 3781]",,,1702272,,50,Farm,101.5,49.5,,,,,,,,,,,,,,,,,,,,
3882,0 days 00:28:22.688000,Build,Farm,1,"[3654, 3706, 3781]",,,1702688,,50,Farm,104.5,49.5,,,,,,,,,,,,,,,,,,,,
3884,0 days 00:28:23.494000,Move,,1,[250150912],,,1703494,,,,95.15625,35.03125,,,,,,,,,,,,,,,,,,,,
3888,0 days 00:28:25.327000,Gather,Relic,1,"[238944255, 243728384, 246546432, 235077632]",,,1705327,,,,60.5,61.5,2491,,,,,,,,,,,,,,,,,,,
